,Stimulus,Stdev,Subtokens
8033,elocuiario,1.5713484026367723,"[['el', '##oc', '##u', '##ia', '##ri', '##o'], ['el', '##oc', '##u', '##iar', '##io'], ['el', '##oc', '##u', '##iar', '##io'], ['elocu', '##iar', '##io'], ['el', '##oc', '##u', '##iar', '##io'], ['elocu', '##iario'], ['elocu', '##iario'], ['elocu', '##iario'], ['elocu', '##iario']]"
8983,shanding,1.5713484026367723,"[['s', '##h', '##an', '##di', '##n', '##g'], ['s', '##ha', '##n', '##di', '##n', '##g'], ['s', '##han', '##di', '##n', '##g'], ['sh', '##and', '##ing'], ['sh', '##and', '##ing'], ['sh', '##anding'], ['sha', '##nd', '##ing'], ['sh', '##anding'], ['sh', '##anding']]"
15802,overbooweps,1.5713484026367723,"[['o', '##ver', '##b', '##o', '##o', '##w', '##e', '##p', '##s'], ['o', '##ver', '##bo', '##o', '##w', '##ep', '##s'], ['o', '##ver', '##bo', '##o', '##we', '##ps'], ['ove', '##rb', '##oo', '##we', '##ps'], ['ov', '##er', '##bo', '##o', '##we', '##ps'], ['over', '##bo', '##ow', '##eps'], ['over', '##bo', '##ow', '##eps'], ['over', '##bo', '##ow', '##eps'], ['ove', '##rb', '##oo', '##we', '##ps']]"
36321,taprafatea,1.5713484026367723,"[['t', '##a', '##p', '##ra', '##f', '##at', '##e', '##a'], ['ta', '##p', '##ra', '##fa', '##te', '##a'], ['tap', '##ra', '##fa', '##te', '##a'], ['tap', '##ra', '##fa', '##tea'], ['tap', '##ra', '##fa', '##tea'], ['tap', '##rafa', '##tea'], ['tap', '##rafa', '##tea'], ['tap', '##rafa', '##tea'], ['tap', '##ra', '##fa', '##tea']]"
8901,circtagósimo,1.5634719199411433,"[['ci', '##r', '##c', '##ta', '##g', '##ó', '##s', '##im', '##o'], ['circ', '##ta', '##gó', '##si', '##mo'], ['circ', '##tag', '##ós', '##imo'], ['circ', '##tag', '##ós', '##imo'], ['circ', '##tag', '##ós', '##imo'], ['circ', '##tag', '##ós', '##imo'], ['circ', '##tag', '##ós', '##imo'], ['circ', '##tag', '##ós', '##imo'], ['circ', '##tag', '##ós', '##imo']]"
11820,tifrolláfico,1.5634719199411433,"[['t', '##if', '##ro', '##l', '##l', '##á', '##f', '##ico'], ['t', '##if', '##ro', '##l', '##lá', '##fic', '##o'], ['ti', '##f', '##ro', '##l', '##lá', '##fic', '##o'], ['tif', '##rol', '##lá', '##fico'], ['ti', '##f', '##rol', '##lá', '##fic', '##o'], ['tif', '##roll', '##áf', '##ico'], ['tif', '##roll', '##áf', '##ico'], ['tif', '##roll', '##áf', '##ico'], ['tif', '##rol', '##lá', '##fico']]"
19867,salpentina,1.5634719199411433,"[['sal', '##pe', '##n', '##ti', '##n', '##a'], ['sal', '##pe', '##n', '##tin', '##a'], ['sal', '##pe', '##n', '##tin', '##a'], ['salp', '##entina'], ['sal', '##pe', '##n', '##tina'], ['salp', '##entina'], ['salp', '##entina'], ['salp', '##entina'], ['salp', '##entina']]"
40736,chojuiadora,1.5634719199411433,"[['c', '##h', '##o', '##j', '##u', '##ia', '##do', '##ra'], ['ch', '##o', '##j', '##u', '##iado', '##ra'], ['cho', '##ju', '##iado', '##ra'], ['cho', '##ju', '##iador', '##a'], ['cho', '##ju', '##iador', '##a'], ['cho', '##ju', '##iadora'], ['cho', '##ju', '##iadora'], ['cho', '##ju', '##iadora'], ['cho', '##ju', '##iador', '##a']]"
53055,sulprefalto,1.5634719199411433,"[['su', '##l', '##p', '##re', '##f', '##al', '##to'], ['su', '##l', '##pre', '##fa', '##l', '##to'], ['su', '##l', '##pre', '##fa', '##l', '##to'], ['su', '##l', '##pre', '##fal', '##to'], ['su', '##l', '##pre', '##fa', '##l', '##to'], ['sul', '##pref', '##alto'], ['sul', '##pref', '##alto'], ['sul', '##pref', '##alto'], ['sul', '##pref', '##alto']]"
54535,neuromilugea,1.5634719199411433,"[['n', '##e', '##ur', '##om', '##il', '##u', '##g', '##e', '##a'], ['ne', '##uro', '##mi', '##lu', '##ge', '##a'], ['neu', '##rom', '##il', '##ug', '##ea'], ['neuro', '##mil', '##ug', '##ea'], ['neuro', '##mi', '##lu', '##ge', '##a'], ['neuro', '##mil', '##ug', '##ea'], ['neuro', '##mil', '##ug', '##ea'], ['neuro', '##mil', '##ug', '##ea'], ['neuro', '##mil', '##ug', '##ea']]"
4474,farmiguilla,1.547598697464902,"[['f', '##ar', '##mi', '##gu', '##il', '##la'], ['f', '##ar', '##mi', '##gu', '##illa'], ['far', '##mi', '##gui', '##l', '##la'], ['farm', '##iguilla'], ['farm', '##igu', '##illa'], ['farm', '##iguilla'], ['farm', '##iguilla'], ['farm', '##iguilla'], ['farm', '##iguilla']]"
7668,intestinentó,1.547598697464902,"[['in', '##tes', '##ti', '##n', '##ent', '##ó'], ['int', '##esti', '##ne', '##n', '##tó'], ['int', '##esti', '##ne', '##n', '##tó'], ['intestin', '##entó'], ['intes', '##tin', '##entó'], ['intestin', '##entó'], ['intestin', '##entó'], ['intestin', '##entó'], ['intestin', '##entó']]"
12517,ilusionerna,1.547598697464902,"[['i', '##l', '##us', '##ion', '##ern', '##a'], ['il', '##us', '##ion', '##ern', '##a'], ['il', '##us', '##ion', '##ern', '##a'], ['ilusion', '##erna'], ['ilus', '##ion', '##erna'], ['ilusion', '##erna'], ['ilusion', '##erna'], ['ilusion', '##erna'], ['ilusion', '##erna']]"
13528,homosexius,1.547598697464902,"[['h', '##om', '##os', '##e', '##xi', '##us'], ['hom', '##os', '##ex', '##i', '##us'], ['hom', '##os', '##ex', '##i', '##us'], ['homosex', '##ius'], ['homosex', '##i', '##us'], ['homosex', '##ius'], ['homosex', '##ius'], ['homosex', '##ius'], ['homosex', '##ius']]"
18078,gorcifrona,1.547598697464902,"[['g', '##or', '##ci', '##f', '##ro', '##n', '##a'], ['g', '##or', '##ci', '##f', '##ron', '##a'], ['go', '##r', '##ci', '##f', '##ron', '##a'], ['gor', '##cif', '##rona'], ['gor', '##ci', '##f', '##rona'], ['gor', '##cif', '##rona'], ['gor', '##cif', '##rona'], ['gor', '##cif', '##rona'], ['gor', '##cif', '##rona']]"
43013,individips,1.547598697464902,"[['in', '##di', '##v', '##id', '##i', '##p', '##s'], ['individ', '##ip', '##s'], ['individ', '##ip', '##s'], ['individ', '##ips'], ['individ', '##ips'], ['individ', '##ips'], ['individ', '##ips'], ['individ', '##ips'], ['individ', '##ips']]"
4606,eclesiárseco,1.5234788000891208,"[['e', '##cl', '##es', '##i', '##á', '##r', '##se', '##co'], ['e', '##cle', '##si', '##ár', '##se', '##co'], ['ec', '##les', '##i', '##ár', '##se', '##co'], ['ecl', '##es', '##i', '##árs', '##eco'], ['ecl', '##es', '##i', '##árs', '##eco'], ['eclesi', '##árs', '##eco'], ['eclesi', '##árs', '##eco'], ['ecl', '##esi', '##árs', '##eco'], ['ecl', '##esi', '##árs', '##eco']]"
15521,neflupsia,1.5234788000891208,"[['n', '##e', '##f', '##l', '##u', '##p', '##s', '##ia'], ['ne', '##f', '##lu', '##ps', '##ia'], ['ne', '##f', '##lu', '##psia'], ['ne', '##fl', '##up', '##sia'], ['ne', '##f', '##lu', '##psia'], ['nef', '##lu', '##psia'], ['nef', '##lu', '##psia'], ['nef', '##lu', '##psia'], ['nef', '##lu', '##psia']]"
34532,liquidórbar,1.5234788000891208,"[['l', '##i', '##qu', '##id', '##ó', '##r', '##ba', '##r'], ['li', '##qui', '##dó', '##rb', '##ar'], ['liqu', '##id', '##ór', '##bar'], ['liqu', '##idó', '##rb', '##ar'], ['liqu', '##idó', '##rb', '##ar'], ['liquidó', '##rb', '##ar'], ['liquidó', '##rb', '##ar'], ['liquid', '##ór', '##bar'], ['liquid', '##ór', '##bar']]"
14810,backgrouts,1.4989708403591155,"[['b', '##ac', '##k', '##g', '##ro', '##ut', '##s'], ['ba', '##ck', '##gr', '##o', '##ut', '##s'], ['ba', '##ck', '##gr', '##o', '##ut', '##s'], ['ba', '##ck', '##gro', '##ut', '##s'], ['ba', '##ck', '##gro', '##ut', '##s'], ['back', '##gro', '##uts'], ['back', '##gro', '##uts'], ['back', '##gro', '##uts'], ['back', '##gro', '##uts']]"
24437,stavoncillo,1.4989708403591155,"[['s', '##ta', '##vo', '##n', '##ci', '##l', '##lo'], ['s', '##ta', '##vo', '##n', '##cil', '##lo'], ['s', '##ta', '##vo', '##n', '##cil', '##lo'], ['sta', '##vo', '##n', '##cil', '##lo'], ['sta', '##vo', '##n', '##cil', '##lo'], ['sta', '##von', '##cillo'], ['sta', '##von', '##cillo'], ['sta', '##von', '##cillo'], ['sta', '##von', '##cillo']]"
