,Stimulus,Stdev,Subtokens
5389,dampstream,1.4907119849998598,"[['d', '##am', '##p', '##st', '##re', '##am'], ['dam', '##ps', '##t', '##ream'], ['dam', '##ps', '##tr', '##e', '##am'], ['damp', '##stream'], ['damp', '##stream'], ['damp', '##stream'], ['damp', '##stream'], ['damp', '##stream'], ['damp', '##stream']]"
6010,dirtups,1.4907119849998598,"[['d', '##ir', '##t', '##u', '##p', '##s'], ['di', '##r', '##t', '##up', '##s'], ['di', '##r', '##t', '##ups'], ['dirt', '##ups'], ['dirt', '##ups'], ['dirt', '##ups'], ['dirt', '##ups'], ['dirt', '##ups'], ['dirt', '##ups']]"
6452,dreadnanked,1.4907119849998598,"[['d', '##re', '##ad', '##n', '##an', '##k', '##ed'], ['dr', '##ead', '##na', '##n', '##ke', '##d'], ['dr', '##ead', '##na', '##n', '##ked'], ['dread', '##nan', '##ked'], ['dread', '##nan', '##ked'], ['dread', '##nan', '##ked'], ['dread', '##nan', '##ked'], ['dread', '##nan', '##ked'], ['dread', '##nan', '##ked']]"
6791,dygspuffs,1.4907119849998598,"[['d', '##y', '##g', '##s', '##p', '##u', '##ff', '##s'], ['d', '##y', '##g', '##s', '##p', '##uff', '##s'], ['d', '##y', '##gs', '##p', '##uff', '##s'], ['dy', '##gs', '##p', '##uffs'], ['dy', '##gs', '##p', '##uffs'], ['dy', '##gs', '##p', '##uffs'], ['dy', '##gs', '##p', '##uffs'], ['dy', '##gs', '##p', '##uffs'], ['dy', '##gs', '##p', '##uffs']]"
8438,footbrotte,1.4907119849998598,"[['f', '##o', '##ot', '##b', '##ro', '##t', '##t', '##e'], ['foot', '##br', '##ott', '##e'], ['foot', '##br', '##ott', '##e'], ['foot', '##br', '##ott', '##e'], ['foot', '##br', '##ott', '##e'], ['foot', '##br', '##otte'], ['foot', '##br', '##otte'], ['foot', '##br', '##otte'], ['foot', '##br', '##otte']]"
10071,gullfields,1.4907119849998598,"[['g', '##ul', '##l', '##f', '##ie', '##ld', '##s'], ['gu', '##ll', '##field', '##s'], ['gu', '##ll', '##field', '##s'], ['gu', '##ll', '##field', '##s'], ['gu', '##ll', '##field', '##s'], ['gull', '##fields'], ['gull', '##fields'], ['gull', '##fields'], ['gul', '##l', '##field', '##s']]"
2336,breadbrombs,1.4740554623801778,"[['br', '##e', '##ad', '##b', '##ro', '##m', '##b', '##s'], ['bre', '##ad', '##br', '##omb', '##s'], ['bread', '##br', '##omb', '##s'], ['bread', '##br', '##omb', '##s'], ['bread', '##br', '##omb', '##s'], ['bread', '##br', '##ombs'], ['bread', '##br', '##ombs'], ['bread', '##br', '##ombs'], ['bread', '##br', '##omb', '##s']]"
6384,dramblae,1.4740554623801776,"[['d', '##ra', '##m', '##b', '##l', '##a', '##e'], ['dra', '##m', '##b', '##l', '##a', '##e'], ['dram', '##bl', '##ae'], ['dram', '##bl', '##ae'], ['dram', '##bl', '##ae'], ['dram', '##bl', '##ae'], ['dram', '##bl', '##ae'], ['dram', '##bl', '##ae'], ['dram', '##bl', '##ae']]"
12508,landslipes,1.4740554623801776,"[['l', '##and', '##s', '##l', '##ip', '##es'], ['land', '##s', '##l', '##ip', '##es'], ['lands', '##l', '##ipe', '##s'], ['landsl', '##ipes'], ['lands', '##li', '##pe', '##s'], ['landsl', '##ipes'], ['landsl', '##ipes'], ['landsl', '##ipes'], ['landsl', '##ipes']]"
25168,turjuette,1.4740554623801776,"[['t', '##ur', '##j', '##ue', '##t', '##t', '##e'], ['t', '##ur', '##j', '##ue', '##tt', '##e'], ['tur', '##ju', '##ette'], ['tur', '##ju', '##ette'], ['tur', '##ju', '##ette'], ['tur', '##ju', '##ette'], ['tur', '##ju', '##ette'], ['tur', '##ju', '##ette'], ['tur', '##ju', '##ette']]"
25641,vanpeashed,1.4740554623801776,"[['v', '##an', '##p', '##e', '##as', '##he', '##d'], ['v', '##an', '##p', '##e', '##ash', '##ed'], ['van', '##pe', '##ashed'], ['van', '##pe', '##ashed'], ['van', '##pe', '##ashed'], ['van', '##peas', '##hed'], ['van', '##peas', '##hed'], ['van', '##peas', '##hed'], ['van', '##pe', '##ashed']]"
26052,wallspread,1.4740554623801776,"[['w', '##all', '##s', '##p', '##re', '##ad'], ['wa', '##ll', '##s', '##pr', '##ead'], ['walls', '##pread'], ['walls', '##pread'], ['walls', '##pread'], ['walls', '##pread'], ['walls', '##pread'], ['walls', '##pread'], ['walls', '##pread']]"
3220,cawnbons,1.4487116456005886,"[['c', '##a', '##w', '##n', '##b', '##on', '##s'], ['c', '##aw', '##n', '##bo', '##n', '##s'], ['c', '##awn', '##bon', '##s'], ['ca', '##wn', '##bons'], ['c', '##awn', '##bons'], ['ca', '##wn', '##bons'], ['ca', '##wn', '##bons'], ['ca', '##wn', '##bons'], ['ca', '##wn', '##bons']]"
6045,dishcliffs,1.4487116456005886,"[['dis', '##h', '##c', '##l', '##if', '##f', '##s'], ['dis', '##h', '##c', '##l', '##iff', '##s'], ['dis', '##h', '##cl', '##iffs'], ['dish', '##cl', '##iffs'], ['dish', '##cl', '##iffs'], ['dish', '##cliff', '##s'], ['dish', '##cliff', '##s'], ['dish', '##cl', '##iffs'], ['dish', '##cl', '##iffs']]"
13598,mammiffs,1.4487116456005886,"[['m', '##am', '##m', '##if', '##f', '##s'], ['m', '##am', '##m', '##iff', '##s'], ['m', '##amm', '##iffs'], ['mamm', '##iffs'], ['mamm', '##iffs'], ['mamm', '##iffs'], ['mamm', '##iffs'], ['mamm', '##iffs'], ['mamm', '##iffs']]"
26793,wooddrags,1.4487116456005886,"[['w', '##o', '##od', '##d', '##ra', '##g', '##s'], ['w', '##ood', '##d', '##ra', '##g', '##s'], ['wood', '##dr', '##ag', '##s'], ['wood', '##dr', '##ags'], ['wood', '##dr', '##ags'], ['wood', '##dr', '##ags'], ['wood', '##dr', '##ags'], ['wood', '##dr', '##ags'], ['wood', '##dr', '##ags']]"
2473,brisklets,1.4487116456005884,"[['br', '##is', '##k', '##le', '##t', '##s'], ['br', '##is', '##k', '##let', '##s'], ['br', '##isk', '##let', '##s'], ['brisk', '##lets'], ['br', '##isk', '##lets'], ['brisk', '##lets'], ['brisk', '##lets'], ['brisk', '##lets'], ['brisk', '##lets']]"
7142,enshrumns,1.4487116456005884,"[['en', '##s', '##h', '##ru', '##m', '##n', '##s'], ['ens', '##h', '##ru', '##m', '##n', '##s'], ['ens', '##h', '##rum', '##n', '##s'], ['enshr', '##umn', '##s'], ['ens', '##hr', '##umn', '##s'], ['enshr', '##umn', '##s'], ['enshr', '##umn', '##s'], ['enshr', '##umn', '##s'], ['enshr', '##umn', '##s']]"
7995,flairless,1.4487116456005884,"[['f', '##l', '##a', '##ir', '##le', '##s', '##s'], ['fl', '##air', '##less'], ['fl', '##air', '##less'], ['fl', '##air', '##less'], ['fl', '##air', '##less'], ['flair', '##less'], ['flair', '##less'], ['flair', '##less'], ['fl', '##air', '##less']]"
15097,nightclarts,1.4487116456005884,"[['n', '##ight', '##c', '##l', '##art', '##s'], ['night', '##c', '##l', '##art', '##s'], ['night', '##cl', '##art', '##s'], ['nightcl', '##arts'], ['night', '##cl', '##arts'], ['nightcl', '##arts'], ['nightcl', '##arts'], ['nightcl', '##arts'], ['nightcl', '##arts']]"
15440,omespints,1.4487116456005884,"[['o', '##m', '##es', '##p', '##in', '##t', '##s'], ['o', '##me', '##s', '##p', '##int', '##s'], ['o', '##mes', '##p', '##int', '##s'], ['om', '##esp', '##ints'], ['om', '##es', '##pin', '##ts'], ['om', '##esp', '##ints'], ['om', '##esp', '##ints'], ['om', '##esp', '##ints'], ['om', '##esp', '##ints']]"
20204,sessbirds,1.4487116456005884,"[['se', '##s', '##s', '##b', '##ir', '##d', '##s'], ['se', '##s', '##s', '##b', '##ird', '##s'], ['se', '##ss', '##b', '##ird', '##s'], ['se', '##ss', '##birds'], ['se', '##ss', '##bird', '##s'], ['se', '##ss', '##birds'], ['se', '##ss', '##birds'], ['se', '##ss', '##birds'], ['se', '##ss', '##birds']]"
24493,toothpaved,1.4487116456005884,"[['to', '##ot', '##h', '##p', '##av', '##ed'], ['too', '##th', '##p', '##ave', '##d'], ['too', '##th', '##p', '##aved'], ['toothp', '##aved'], ['tooth', '##pa', '##ved'], ['toothp', '##aved'], ['toothp', '##aved'], ['toothp', '##aved'], ['toothp', '##aved']]"
3754,cinquefeld,1.4229164972072998,"[['c', '##in', '##qu', '##e', '##f', '##el', '##d'], ['c', '##in', '##que', '##f', '##el', '##d'], ['c', '##in', '##que', '##f', '##el', '##d'], ['c', '##inqu', '##ef', '##eld'], ['c', '##in', '##que', '##feld'], ['cin', '##que', '##feld'], ['cin', '##que', '##feld'], ['cin', '##que', '##feld'], ['c', '##inqu', '##ef', '##eld']]"
6451,dreadnangues,1.4229164972072998,"[['d', '##re', '##ad', '##n', '##an', '##g', '##ue', '##s'], ['dr', '##ead', '##na', '##ng', '##ues'], ['dr', '##ead', '##na', '##ng', '##ues'], ['dread', '##nan', '##gu', '##es'], ['dread', '##nan', '##gu', '##es'], ['dread', '##nan', '##gues'], ['dread', '##nan', '##gues'], ['dread', '##nan', '##gu', '##es'], ['dread', '##nan', '##gu', '##es']]"
12580,larvette,1.4229164972072998,"[['l', '##ar', '##ve', '##t', '##t', '##e'], ['l', '##ar', '##ve', '##tt', '##e'], ['l', '##ar', '##ve', '##tt', '##e'], ['lar', '##vet', '##te'], ['la', '##r', '##vet', '##te'], ['lar', '##vette'], ['lar', '##vette'], ['lar', '##vette'], ['lar', '##vet', '##te']]"
14453,moohorse,1.4229164972072998,"[['m', '##o', '##o', '##h', '##ors', '##e'], ['m', '##oo', '##h', '##ors', '##e'], ['m', '##oo', '##ho', '##r', '##se'], ['mo', '##oh', '##orse'], ['mo', '##oh', '##orse'], ['moo', '##horse'], ['moo', '##horse'], ['moo', '##horse'], ['mo', '##oho', '##rs', '##e']]"
22197,spoonsless,1.4229164972072998,"[['sp', '##o', '##on', '##s', '##le', '##s', '##s'], ['sp', '##oon', '##s', '##less'], ['sp', '##oon', '##s', '##less'], ['spo', '##ons', '##less'], ['spo', '##ons', '##less'], ['spoons', '##less'], ['spoons', '##less'], ['spoon', '##sle', '##ss'], ['spoon', '##sle', '##ss']]"
1073,barrussed,1.4142135623730951,"[['b', '##ar', '##ru', '##s', '##se', '##d'], ['bar', '##ru', '##s', '##se', '##d'], ['barr', '##uss', '##ed'], ['barr', '##ussed'], ['barr', '##uss', '##ed'], ['barr', '##ussed'], ['barr', '##ussed'], ['barr', '##ussed'], ['barr', '##ussed']]"
6003,dirtards,1.4142135623730951,"[['d', '##ir', '##t', '##ard', '##s'], ['di', '##r', '##ta', '##r', '##ds'], ['di', '##r', '##ta', '##rd', '##s'], ['dirt', '##ards'], ['dirt', '##ards'], ['dirt', '##ards'], ['dirt', '##ards'], ['dirt', '##ards'], ['dirt', '##ards']]"
8029,flashdumns,1.4142135623730951,"[['f', '##l', '##as', '##h', '##d', '##um', '##n', '##s'], ['fl', '##ash', '##d', '##um', '##n', '##s'], ['fl', '##ash', '##d', '##umn', '##s'], ['flash', '##d', '##umn', '##s'], ['flash', '##d', '##umn', '##s'], ['flash', '##du', '##mn', '##s'], ['flash', '##du', '##mns'], ['flash', '##d', '##umn', '##s'], ['flash', '##d', '##umn', '##s']]"
8056,flazzled,1.4142135623730951,"[['f', '##l', '##a', '##z', '##z', '##le', '##d'], ['fl', '##az', '##z', '##led'], ['fl', '##azz', '##led'], ['fl', '##azz', '##led'], ['fl', '##azz', '##led'], ['fl', '##azzled'], ['fl', '##azzled'], ['fl', '##azz', '##led'], ['fl', '##azz', '##led']]"
8225,flowshirt,1.4142135623730951,"[['f', '##l', '##ow', '##s', '##h', '##ir', '##t'], ['fl', '##ows', '##hi', '##r', '##t'], ['flow', '##sh', '##irt'], ['flows', '##hir', '##t'], ['flows', '##hi', '##r', '##t'], ['flows', '##hir', '##t'], ['flows', '##hirt'], ['flows', '##hir', '##t'], ['flows', '##hir', '##t']]"
11024,horseplained,1.4142135623730951,"[['h', '##ors', '##ep', '##l', '##ain', '##ed'], ['h', '##ors', '##ep', '##l', '##ained'], ['horse', '##pl', '##ained'], ['horse', '##plained'], ['horse', '##pl', '##ained'], ['horse', '##plained'], ['horse', '##plained'], ['horse', '##plained'], ['horse', '##plained']]"
12506,landslipe,1.4142135623730951,"[['l', '##and', '##s', '##l', '##ip', '##e'], ['land', '##s', '##l', '##ip', '##e'], ['lands', '##l', '##ipe'], ['landsl', '##ipe'], ['lands', '##li', '##pe'], ['landsl', '##ipe'], ['landsl', '##ipe'], ['landsl', '##ipe'], ['landsl', '##ipe']]"
12814,lensers,1.4142135623730951,"[['le', '##n', '##se', '##r', '##s'], ['le', '##n', '##se', '##r', '##s'], ['le', '##n', '##se', '##r', '##s'], ['lens', '##ers'], ['lens', '##ers'], ['lens', '##ers'], ['lens', '##ers'], ['lens', '##ers'], ['lens', '##ers']]"
17933,rabbuns,1.4142135623730951,"[['r', '##ab', '##b', '##un', '##s'], ['ra', '##b', '##b', '##un', '##s'], ['ra', '##b', '##bu', '##n', '##s'], ['rabb', '##uns'], ['rabb', '##uns'], ['rabb', '##uns'], ['rabb', '##uns'], ['rabb', '##uns'], ['rabb', '##uns']]"
