,Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness
0,aad,N,3,"['a', 'a', 'd']",2,0.0
1,aaf,N,3,"['a', 'af']",1,0.33
2,aagst,N,5,"['a', 'ag', 's', 't']",3,0.2
3,aakbeest,N,8,"['aak', 'be', 'est']",2,0.62
4,aakje,N,5,"['aak', 'je']",1,0.6
5,aaks,N,4,"['aak', 's']",1,0.5
6,aakst,N,5,"['aak', 's', 't']",2,0.4
7,aakwes,N,6,"['aak', 'we', 's']",2,0.5
8,aalde,N,5,"['aal', 'de']",1,0.6
9,aalden,N,6,"['aal', 'de', 'n']",2,0.5
10,aalder,N,6,"['aal', 'der']",1,0.67
11,aalgees,N,7,"['aal', 'ge', 'e', 's']",3,0.43
12,aanbok,N,6,"['aan', 'bo', 'k']",2,0.5
13,aanbol,N,6,"['aan', 'bol']",1,0.67
14,aand,N,4,"['aan', 'd']",1,0.5
15,aandge,N,6,"['aan', 'd', 'ge']",2,0.5
16,aangiep,N,7,"['aan', 'g', 'ie', 'p']",3,0.43
17,aankeen,N,7,"['aan', 'k', 'een']",2,0.57
18,aankeerd,N,8,"['aan', 'keer', 'd']",2,0.62
19,aankrast,N,8,"['aan', 'kra', 's', 't']",3,0.5
20,aankruig,N,8,"['aan', 'krui', 'g']",2,0.62
21,aannicht,N,8,"['aan', 'n', 'ich', 't']",3,0.5
22,aannorst,N,8,"['aan', 'n', 'or', 's', 't']",4,0.38
23,aanpijk,N,7,"['aan', 'p', 'ij', 'k']",3,0.43
24,aanplok,N,7,"['aan', 'p', 'lo', 'k']",3,0.43
25,aanpunst,N,8,"['aan', 'pu', 'n', 's', 't']",4,0.38
26,aanrof,N,6,"['aan', 'r', 'of']",2,0.5
27,aanrus,N,6,"['aan', 'ru', 's']",2,0.5
28,aans,N,4,"['aan', 's']",1,0.5
29,aanschijk,N,9,"['aan', 'sch', 'ij', 'k']",3,0.56
30,aanschuw,N,8,"['aan', 'sch', 'uw']",2,0.62
31,aanstaam,N,8,"['aan', 'sta', 'am']",2,0.62
32,aanveeldt,N,9,"['aan', 'veel', 'd', 't']",3,0.56
33,aanweer,N,7,"['aan', 'weer']",1,0.71
34,aanwid,N,6,"['aan', 'w', 'i', 'd']",3,0.33
35,aarbracht,N,9,"['aar', 'bracht']",1,0.78
36,aarbrang,N,8,"['aar', 'b', 'rang']",2,0.62
37,aardgoo,N,7,"['aard', 'go', 'o']",2,0.57
38,aardkil,N,7,"['aard', 'k', 'il']",2,0.57
39,aardraan,N,8,"['aard', 'r', 'aan']",2,0.62
40,aardsomst,N,9,"['aard', 'soms', 't']",2,0.67
41,aargrift,N,8,"['aar', 'gri', 'f', 't']",3,0.5
42,aarhoop,N,7,"['aar', 'hoop']",1,0.71
43,aarjang,N,7,"['aar', 'j', 'ang']",2,0.57
44,aarlang,N,7,"['aar', 'lang']",1,0.71
45,aarnert,N,7,"['aar', 'n', 'er', 't']",3,0.43
46,aarplag,N,7,"['aar', 'p', 'lag']",2,0.57
47,aarriens,N,8,"['aar', 'ri', 'en', 's']",3,0.5
48,aarschaans,N,10,"['aar', 'sch', 'aan', 's']",3,0.6
49,aarschein,N,9,"['aar', 'sche', 'in']",2,0.67
50,aarsien,N,7,"['aar', 's', 'i', 'en']",3,0.43
51,aarst,N,5,"['aar', 's', 't']",2,0.4
52,aarstands,N,9,"['aar', 'stand', 's']",2,0.67
53,aartol,N,6,"['aar', 't', 'ol']",2,0.5
54,aarwel,N,6,"['aar', 'wel']",1,0.67
55,aarwouw,N,7,"['aar', 'wou', 'w']",2,0.57
56,aat,N,3,['aat'],0,0.67
57,aatslas,N,7,"['aat', 's', 'las']",2,0.57
58,ab,N,2,"['a', 'b']",1,0.0
59,abant,N,5,"['a', 'ban', 't']",2,0.4
60,abbes,N,5,"['a', 'b', 'be', 's']",3,0.2
61,abdent,N,6,"['a', 'b', 'de', 'n', 't']",4,0.17
62,abert,N,5,"['a', 'ber', 't']",2,0.4
63,abras,N,5,"['a', 'bra', 's']",2,0.4
64,abree,N,5,"['a', 'b', 'r', 'e', 'e']",4,0.0
65,absald,N,6,"['a', 'b', 's', 'al', 'd']",4,0.17
66,absept,N,6,"['a', 'b', 's', 'e', 'p', 't']",5,0.0
67,abstrelt,N,8,"['a', 'b', 's', 't', 'rel', 't']",5,0.25
68,abte,N,4,"['a', 'b', 'te']",2,0.25
69,achterds,N,8,"['achter', 'd', 's']",2,0.62
70,achtjaan,N,8,"['acht', 'j', 'aan']",2,0.62
71,achts,N,5,"['acht', 's']",1,0.6
72,acool,N,5,"['ac', 'ool']",1,0.6
73,acteept,N,7,"['act', 'e', 'e', 'p', 't']",4,0.29
74,aden,N,4,"['a', 'de', 'n']",2,0.25
75,adgent,N,6,"['a', 'd', 'gen', 't']",3,0.33
76,adhees,N,6,"['a', 'd', 'he', 'e', 's']",4,0.17
77,adim,N,4,"['a', 'di', 'm']",2,0.25
78,adit,N,4,"['a', 'dit']",1,0.5
79,adooi,N,5,"['a', 'd', 'ooi']",2,0.4
80,adrak,N,5,"['a', 'dra', 'k']",2,0.4
81,adries,N,6,"['a', 'drie', 's']",2,0.5
82,aduus,N,5,"['a', 'du', 'us']",2,0.4
83,adwel,N,5,"['a', 'd', 'wel']",2,0.4
84,adzie,N,5,"['a', 'd', 'zie']",2,0.4
85,aeik,N,4,"['a', 'e', 'ik']",2,0.25
86,afbinst,N,7,"['af', 'b', 'in', 's', 't']",4,0.29
87,afbrenk,N,7,"['af', 'b', 'ren', 'k']",3,0.43
88,afdrijk,N,7,"['af', 'd', 'rijk']",2,0.57
89,afdrook,N,7,"['af', 'd', 'r', 'ook']",3,0.43
90,afes,N,4,"['af', 'e', 's']",2,0.25
91,afgas,N,5,"['af', 'gas']",1,0.6
92,afhoen,N,6,"['af', 'ho', 'en']",2,0.5
93,afhoer,N,6,"['af', 'ho', 'er']",2,0.5
94,afmoer,N,6,"['af', 'mo', 'er']",2,0.5
95,afmorst,N,7,"['af', 'mor', 's', 't']",3,0.43
96,afschef,N,7,"['af', 's', 'chef']",2,0.57
97,aftacht,N,7,"['af', 't', 'acht']",2,0.57
98,aftad,N,5,"['af', 't', 'a', 'd']",3,0.2
99,aftijn,N,6,"['af', 't', 'ijn']",2,0.5
100,afuun,N,5,"['af', 'u', 'u', 'n']",3,0.2
101,afwers,N,6,"['af', 'wer', 's']",2,0.5
102,ag,N,2,['ag'],0,0.5
103,aghu,N,4,"['ag', 'hu']",1,0.5
104,aghu's,N,6,"['ag', 'hu', ""'"", 's']",3,0.33
105,agi,N,3,"['ag', 'i']",1,0.33
106,ahs,N,3,"['a', 'h', 's']",2,0.0
107,aillan,N,6,"['a', 'illa', 'n']",2,0.5
108,ain,N,3,"['a', 'in']",1,0.33
109,ak,N,2,['ak'],0,0.5
110,ake,N,3,"['ak', 'e']",1,0.33
111,akhums,N,6,"['ak', 'h', 'um', 's']",3,0.33
112,akind,N,5,"['a', 'kind']",1,0.6
113,akkeeld,N,7,"['ak', 'k', 'eel', 'd']",3,0.43
114,akkent,N,6,"['akken', 't']",1,0.67
115,akloop,N,6,"['ak', 'loop']",1,0.67
116,akse,N,4,"['ak', 's', 'e']",2,0.25
117,akter,N,5,"['ak', 'ter']",1,0.6
118,akwal,N,5,"['ak', 'wal']",1,0.6
119,alars,N,5,"['al', 'ar', 's']",2,0.4
120,albecht,N,7,"['al', 'b', 'echt']",2,0.57
121,alde,N,4,"['al', 'de']",1,0.5
122,aldenkt,N,7,"['al', 'denkt']",1,0.71
123,alders,N,6,"['al', 'ders']",1,0.67
124,aldes,N,5,"['al', 'de', 's']",2,0.4
125,aleem,N,5,"['al', 'e', 'e', 'm']",3,0.2
126,alerf,N,5,"['al', 'er', 'f']",2,0.4
127,alfaar,N,6,"['al', 'f', 'aar']",2,0.5
128,alfjaar,N,7,"['al', 'f', 'jaar']",2,0.57
129,algang,N,6,"['al', 'gang']",1,0.67
130,algel,N,5,"['al', 'gel']",1,0.6
131,algoei,N,6,"['al', 'go', 'e', 'i']",3,0.33
132,alhom,N,5,"['al', 'h', 'om']",2,0.4
133,almeid,N,6,"['al', 'mei', 'd']",2,0.5
134,almes,N,5,"['al', 'me', 's']",2,0.4
135,alteems,N,7,"['al', 'te', 'e', 'm', 's']",4,0.29
136,altisch,N,7,"['al', 'tisch']",1,0.71
137,alvang,N,6,"['al', 'van', 'g']",2,0.5
138,alve,N,4,"['al', 've']",1,0.5
139,alvier,N,6,"['al', 'vier']",1,0.67
140,ambtaan,N,7,"['ambt', 'aan']",1,0.71
141,ame,N,3,"['am', 'e']",1,0.33
142,amfer,N,5,"['am', 'f', 'er']",2,0.4
143,amliep,N,6,"['am', 'liep']",1,0.67
144,amme,N,4,"['am', 'me']",1,0.5
145,ammer,N,5,"['a', 'mmer']",1,0.6
146,amnaan,N,6,"['am', 'n', 'aan']",2,0.5
147,amoen,N,5,"['a', 'mo', 'en']",2,0.4
148,ampkrag,N,7,"['amp', 'kra', 'g']",2,0.57
149,ampkrig,N,7,"['amp', 'k', 'r', 'ig']",3,0.43
150,amplaas,N,7,"['amp', 'laas']",1,0.71
151,ampland,N,7,"['amp', 'land']",1,0.71
152,amret,N,5,"['am', 'r', 'e', 't']",3,0.2
153,ams,N,3,"['am', 's']",1,0.33
154,amschaak,N,8,"['am', 'sch', 'aak']",2,0.62
155,amslaan,N,7,"['am', 'slaan']",1,0.71
156,amstuk,N,6,"['am', 'stuk']",1,0.67
157,amtrand,N,7,"['am', 't', 'rand']",2,0.57
158,amvocht,N,7,"['am', 'vocht']",1,0.71
159,anam,N,4,"['a', 'nam']",1,0.5
160,anda,N,4,"['and', 'a']",1,0.5
161,andang,N,6,"['and', 'ang']",1,0.67
162,andicht,N,7,"['an', 'dicht']",1,0.71
163,andooi,N,6,"['and', 'ooi']",1,0.67
164,andos,N,5,"['and', 'o', 's']",2,0.4
165,anen,N,4,"['an', 'en']",1,0.5
166,anghoord,N,8,"['ang', 'hoor', 'd']",2,0.62
167,anghoordt,N,9,"['ang', 'hoor', 'd', 't']",3,0.56
168,angrans,N,7,"['an', 'gra', 'n', 's']",3,0.43
169,angstzwaam,N,10,"['angst', 'z', 'wa', 'am']",3,0.6
170,angszee,N,7,"['ang', 's', 'ze', 'e']",3,0.43
171,angt,N,4,"['ang', 't']",1,0.5
172,annast,N,6,"['an', 'na', 's', 't']",3,0.33
173,annue,N,5,"['an', 'nu', 'e']",2,0.4
174,anpo,N,4,"['an', 'po']",1,0.5
175,anre,N,4,"['an', 'r', 'e']",2,0.25
176,anren,N,5,"['an', 'ren']",1,0.6
177,ansels,N,6,"['anse', 'l', 's']",2,0.5
178,antrog,N,6,"['an', 'tro', 'g']",2,0.5
179,antsteel,N,8,"['an', 't', 'ste', 'el']",3,0.5
180,anveen,N,6,"['an', 've', 'en']",2,0.5
181,anver,N,5,"['an', 'ver']",1,0.6
182,anwaar,N,6,"['an', 'waar']",1,0.67
183,anwin,N,5,"['an', 'w', 'in']",2,0.4
184,anzecht,N,7,"['an', 'z', 'echt']",2,0.57
185,anzert,N,6,"['an', 'z', 'er', 't']",3,0.33
186,anzucht,N,7,"['an', 'z', 'ucht']",2,0.57
187,ap,N,2,['ap'],0,0.5
188,apaan,N,5,"['ap', 'aan']",1,0.6
189,apel,N,4,"['a', 'pel']",1,0.5
190,apers,N,5,"['a', 'pers']",1,0.6
191,apgels,N,6,"['ap', 'gel', 's']",2,0.5
192,apneet,N,6,"['ap', 'n', 'e', 'e', 't']",4,0.17
193,apos,N,4,"['a', 'po', 's']",2,0.25
194,appen,N,5,"['app', 'en']",1,0.6
195,appes,N,5,"['app', 'e', 's']",2,0.4
196,appis,N,5,"['app', 'is']",1,0.6
197,aps,N,3,"['ap', 's']",1,0.33
198,apteer,N,6,"['ap', 'te', 'er']",2,0.5
199,aptiem,N,6,"['ap', 'tie', 'm']",2,0.5
200,ard,N,3,['ard'],0,0.67
201,ardaak,N,6,"['ard', 'aak']",1,0.67
202,arder,N,5,"['ard', 'er']",1,0.6
203,ardeur,N,6,"['ar', 'deur']",1,0.67
204,ardog,N,5,"['ard', 'o', 'g']",2,0.4
205,arf,N,3,"['ar', 'f']",1,0.33
206,arkee,N,5,"['ar', 'k', 'e', 'e']",3,0.2
207,arkweef,N,7,"['ar', 'k', 'we', 'e', 'f']",4,0.29
208,armers,N,6,"['arm', 'ers']",1,0.67
209,arnast,N,6,"['ar', 'na', 's', 't']",3,0.33
210,arnient,N,7,"['ar', 'n', 'i', 'en', 't']",4,0.29
211,arrijd,N,6,"['ar', 'rij', 'd']",2,0.5
212,arschrift,N,9,"['ar', 'schrift']",1,0.78
213,arschrikt,N,9,"['ar', 'schrik', 't']",2,0.67
214,arsel,N,5,"['ar', 's', 'el']",2,0.4
215,arsels,N,6,"['ar', 's', 'el', 's']",3,0.33
216,arsen,N,5,"['ar', 's', 'en']",2,0.4
217,arslag,N,6,"['ar', 'slag']",1,0.67
218,artij,N,5,"['art', 'ij']",1,0.6
219,artocht,N,7,"['ar', 'toch', 't']",2,0.57
220,arvaar,N,6,"['ar', 'vaar']",1,0.67
221,arweg,N,5,"['ar', 'weg']",1,0.6
222,arwies,N,6,"['ar', 'wie', 's']",2,0.5
223,arza,N,4,"['ar', 'za']",1,0.5
224,arzie,N,5,"['ar', 'zie']",1,0.6
225,asca's,N,6,"['as', 'ca', ""'"", 's']",3,0.33
226,asen,N,4,"['as', 'en']",1,0.5
227,asfonk,N,6,"['as', 'f', 'on', 'k']",3,0.33
228,asgaan,N,6,"['as', 'gaan']",1,0.67
229,asgroef,N,7,"['as', 'gro', 'e', 'f']",3,0.43
230,asha,N,4,"['as', 'ha']",1,0.5
231,ashaar,N,6,"['as', 'haar']",1,0.67
232,asho,N,4,"['as', 'ho']",1,0.5
233,askad,N,5,"['as', 'ka', 'd']",2,0.4
234,asker,N,5,"['as', 'ker']",1,0.6
235,askers,N,6,"['as', 'kers']",1,0.67
236,asleer,N,6,"['as', 'le', 'er']",2,0.5
237,asmars,N,6,"['as', 'mar', 's']",2,0.5
238,asnact,N,6,"['as', 'n', 'act']",2,0.5
239,asser,N,5,"['as', 's', 'er']",2,0.4
240,assiek,N,6,"['as', 's', 'iek']",2,0.5
241,asstel,N,6,"['as', 'stel']",1,0.67
242,astee,N,5,"['as', 'te', 'e']",2,0.4
243,asts,N,4,"['as', 't', 's']",2,0.25
244,asuun,N,5,"['as', 'u', 'u', 'n']",3,0.2
245,ate,N,3,"['a', 'te']",1,0.33
246,atel,N,4,"['at', 'el']",1,0.5
247,atens,N,5,"['at', 'en', 's']",2,0.4
248,atert,N,5,"['at', 'er', 't']",2,0.4
249,atgal,N,5,"['at', 'g', 'al']",2,0.4
250,aths,N,4,"['at', 'h', 's']",2,0.25
251,atkang,N,6,"['at', 'kan', 'g']",2,0.5
252,atrim,N,5,"['a', 'tri', 'm']",2,0.4
253,atroer,N,6,"['at', 'ro', 'er']",2,0.5
254,atroop,N,6,"['at', 'ro', 'op']",2,0.5
255,ats,N,3,"['at', 's']",1,0.33
256,atslond,N,7,"['at', 's', 'lon', 'd']",3,0.43
257,atter,N,5,"['at', 'ter']",1,0.6
258,atzas,N,5,"['at', 'za', 's']",2,0.4
259,aulaars,N,7,"['a', 'ul', 'aar', 's']",3,0.43
260,auleer,N,6,"['a', 'ul', 'e', 'er']",3,0.33
261,aupurg,N,6,"['a', 'up', 'ur', 'g']",3,0.33
262,aurast,N,6,"['a', 'ur', 'as', 't']",3,0.33
263,avels,N,5,"['a', 'vel', 's']",2,0.4
264,aven,N,4,"['a', 'ven']",1,0.5
265,averst,N,6,"['a', 'vers', 't']",2,0.5
266,avinst,N,6,"['a', 'v', 'in', 's', 't']",4,0.17
267,ax,N,2,['ax'],0,0.5
268,azems,N,5,"['a', 'ze', 'm', 's']",3,0.2
269,azzes,N,5,"['a', 'z', 'ze', 's']",3,0.2
270,ba's,N,4,"['ba', ""'"", 's']",2,0.25
271,baadgaard,N,9,"['ba', 'a', 'd', 'g', 'aard']",4,0.44
272,baadstronk,N,10,"['ba', 'a', 'd', 'stro', 'n', 'k']",5,0.4
273,baadwerk,N,8,"['ba', 'a', 'd', 'werk']",3,0.5
274,baaf,N,4,"['ba', 'af']",1,0.5
275,baag,N,4,"['ba', 'ag']",1,0.5
276,baagt,N,5,"['ba', 'ag', 't']",2,0.4
277,baaiend,N,7,"['b', 'aai', 'en', 'd']",3,0.43
278,baakschap,N,9,"['b', 'aak', 'schap']",2,0.67
279,baam,N,4,"['ba', 'am']",1,0.5
280,baamde,N,6,"['ba', 'am', 'de']",2,0.5
281,baamgriep,N,9,"['ba', 'am', 'griep']",2,0.67
282,baap,N,4,"['b', 'aap']",1,0.5
283,baarsen,N,7,"['baar', 's', 'en']",2,0.57
284,baarsten,N,8,"['baar', 'sten']",1,0.75
285,baartlui,N,8,"['baar', 't', 'lui']",2,0.62
286,baastman,N,8,"['baas', 't', 'man']",2,0.62
287,baatmerg,N,8,"['b', 'aat', 'm', 'erg']",3,0.5
288,bab,N,3,"['ba', 'b']",1,0.33
289,bacht,N,5,"['bach', 't']",1,0.6
290,bachten,N,7,"['bach', 't', 'en']",2,0.57
291,bachter,N,7,"['b', 'achter']",1,0.71
292,bachtjes,N,8,"['bach', 'tjes']",1,0.75
293,bachtte,N,7,"['bach', 't', 'te']",2,0.57
294,bachtten,N,8,"['bach', 't', 't', 'en']",3,0.5
295,bactris,N,7,"['b', 'act', 'r', 'is']",3,0.43
296,badgad,N,6,"['bad', 'ga', 'd']",2,0.5
297,badhots,N,7,"['bad', 'ho', 't', 's']",3,0.43
298,badsen,N,6,"['bad', 's', 'en']",2,0.5
299,badses,N,6,"['bad', 's', 'e', 's']",3,0.33
300,badstaard,N,9,"['bad', 's', 't', 'aard']",3,0.56
301,badu,N,4,"['bad', 'u']",1,0.5
302,badwiep,N,7,"['bad', 'wie', 'p']",2,0.57
303,baf,N,3,"['b', 'af']",1,0.33
304,bafdoe,N,6,"['b', 'af', 'doe']",2,0.5
305,bafel,N,5,"['ba', 'fel']",1,0.6
306,bafin,N,5,"['b', 'af', 'in']",2,0.4
307,bafjes,N,6,"['b', 'af', 'je', 's']",3,0.33
308,bafrand,N,7,"['b', 'af', 'rand']",2,0.57
309,baft,N,4,"['b', 'af', 't']",2,0.25
310,bagden,N,6,"['ba', 'g', 'de', 'n']",3,0.33
311,bagen,N,5,"['ba', 'gen']",1,0.6
312,bagjus,N,6,"['ba', 'g', 'j', 'us']",3,0.33
313,bai,N,3,"['ba', 'i']",1,0.33
314,baims,N,5,"['ba', 'i', 'm', 's']",3,0.2
315,bair,N,4,"['b', 'air']",1,0.5
316,bakhoed,N,7,"['bak', 'hoe', 'd']",2,0.57
317,bakke,N,5,['bakke'],0,0.8
318,bakmuits,N,8,"['bak', 'm', 'uit', 's']",3,0.5
319,bakmuw,N,6,"['bak', 'm', 'uw']",2,0.5
320,bakstel,N,7,"['bak', 'stel']",1,0.71
321,bakstels,N,8,"['bak', 'stel', 's']",2,0.62
322,bakwerk,N,7,"['bak', 'werk']",1,0.71
323,baldet,N,6,"['bal', 'de', 't']",2,0.5
324,baldien,N,7,"['bal', 'die', 'n']",2,0.57
325,baldin,N,6,"['bal', 'd', 'in']",2,0.5
326,balept,N,6,"['bal', 'e', 'p', 't']",3,0.33
327,balfuwt,N,7,"['bal', 'f', 'uw', 't']",3,0.43
328,balgert,N,7,"['bal', 'ger', 't']",2,0.57
329,balget,N,6,"['bal', 'ge', 't']",2,0.5
330,balig,N,5,"['bal', 'ig']",1,0.6
331,balik,N,5,"['bal', 'ik']",1,0.6
332,balin,N,5,"['bal', 'in']",1,0.6
333,balla,N,5,"['bal', 'la']",1,0.6
334,balle,N,5,"['b', 'alle']",1,0.6
335,ballpicks,N,9,"['bal', 'l', 'p', 'ick', 's']",4,0.44
336,balme,N,5,"['bal', 'me']",1,0.6
337,balven,N,6,"['bal', 'ven']",1,0.67
338,bam,N,3,"['ba', 'm']",1,0.33
339,bamaat,N,6,"['ba', 'maat']",1,0.67
340,bamdees,N,7,"['ba', 'm', 'de', 'e', 's']",4,0.29
341,bamen,N,5,"['ba', 'men']",1,0.6
342,bamier,N,6,"['ba', 'mi', 'er']",2,0.5
343,bammen,N,6,"['ba', 'm', 'men']",2,0.5
344,bamp,N,4,"['b', 'amp']",1,0.5
345,bamser,N,6,"['ba', 'm', 's', 'er']",3,0.33
346,bamweg,N,6,"['ba', 'm', 'weg']",2,0.5
347,banbons,N,7,"['ban', 'bon', 's']",2,0.57
348,bancon,N,6,"['ban', 'con']",1,0.67
349,bandins,N,7,"['band', 'in', 's']",2,0.57
350,baneer,N,6,"['ba', 'neer']",1,0.67
351,banjaar,N,7,"['ban', 'jaar']",1,0.71
352,bankeert,N,8,"['bank', 'eert']",1,0.75
353,bankhaaf,N,8,"['bank', 'ha', 'af']",2,0.62
354,bankrein,N,8,"['bank', 'r', 'e', 'in']",3,0.5
355,bannens,N,7,"['ban', 'n', 'en', 's']",3,0.43
356,bannons,N,7,"['ban', 'n', 'ons']",2,0.57
357,banon,N,5,"['ban', 'on']",1,0.6
358,bans,N,4,"['ban', 's']",1,0.5
359,banze,N,5,"['ban', 'ze']",1,0.6
360,bap,N,3,"['ba', 'p']",1,0.33
361,bapen,N,5,"['ba', 'pen']",1,0.6
362,bapje,N,5,"['ba', 'p', 'je']",2,0.4
363,bapjes,N,6,"['ba', 'p', 'je', 's']",3,0.33
364,bappen,N,6,"['b', 'app', 'en']",2,0.5
365,bapte,N,5,"['ba', 'p', 'te']",2,0.4
366,bardjas,N,7,"['bar', 'd', 'ja', 's']",3,0.43
367,bargaart,N,8,"['bar', 'ga', 'art']",2,0.62
368,bargdall,N,8,"['bar', 'g', 'd', 'al', 'l']",4,0.38
369,barhoord,N,8,"['bar', 'hoor', 'd']",2,0.62
370,barin,N,5,"['bar', 'in']",1,0.6
371,barkje,N,6,"['bar', 'k', 'je']",2,0.5
372,barkjes,N,7,"['bar', 'k', 'je', 's']",3,0.43
373,barmde,N,6,"['bar', 'm', 'de']",2,0.5
374,barsen,N,6,"['bar', 's', 'en']",2,0.5
375,barte,N,5,"['bar', 'te']",1,0.6
376,barten,N,6,"['bar', 't', 'en']",2,0.5
377,bartjes,N,7,"['bar', 'tjes']",1,0.71
378,barts,N,5,"['b', 'arts']",1,0.6
379,bartte,N,6,"['bar', 't', 'te']",2,0.5
380,bartten,N,7,"['bar', 't', 't', 'en']",3,0.43
381,barzier,N,7,"['bar', 'zie', 'r']",2,0.57
382,basbaal,N,7,"['bas', 'ba', 'al']",2,0.57
383,baseft,N,6,"['bas', 'e', 'f', 't']",3,0.33
384,basmes,N,6,"['bas', 'me', 's']",2,0.5
385,basoopt,N,7,"['bas', 'o', 'op', 't']",3,0.43
386,bassat,N,6,"['bas', 's', 'at']",2,0.5
387,bastet,N,6,"['bas', 'te', 't']",2,0.5
388,bastoorns,N,9,"['bas', 't', 'oor', 'n', 's']",4,0.44
389,bastoots,N,8,"['ba', 'stoot', 's']",2,0.62
390,batak,N,5,"['ba', 'tak']",1,0.6
391,batans,N,6,"['ba', 't', 'an', 's']",3,0.33
392,bater,N,5,"['ba', 'ter']",1,0.6
393,baters,N,6,"['ba', 'ter', 's']",2,0.5
394,batgrond,N,8,"['ba', 't', 'grond']",2,0.62
395,batje,N,5,"['ba', 't', 'je']",2,0.4
396,batpad,N,6,"['ba', 't', 'pad']",2,0.5
397,baven,N,5,"['ba', 'ven']",1,0.6
398,baver,N,5,"['ba', 'ver']",1,0.6
399,baxen,N,5,"['ba', 'x', 'en']",2,0.4
400,bazeegd,N,7,"['ba', 'ze', 'e', 'g', 'd']",4,0.29
401,beaart,N,6,"['be', 'aar', 't']",2,0.5
402,beaasd,N,6,"['be', 'a', 'as', 'd']",3,0.33
403,beals,N,5,"['be', 'als']",1,0.6
404,bealy,N,5,"['be', 'al', 'y']",2,0.4
405,beb,N,3,"['be', 'b']",1,0.33
406,bebaaid,N,7,"['be', 'b', 'aai', 'd']",3,0.43
407,bebaard,N,7,"['be', 'baar', 'd']",2,0.57
408,bebeelt,N,7,"['be', 'be', 'el', 't']",3,0.43
409,bebenkt,N,7,"['be', 'ben', 'k', 't']",3,0.43
410,bebest,N,6,"['be', 'best']",1,0.67
411,bebied,N,6,"['be', 'bied']",1,0.67
412,bebijk,N,6,"['be', 'bij', 'k']",2,0.5
413,beblier,N,7,"['be', 'bl', 'ier']",2,0.57
414,bebon,N,5,"['be', 'bon']",1,0.6
415,bebrenst,N,8,"['be', 'b', 'ren', 's', 't']",4,0.38
416,becht,N,5,"['b', 'echt']",1,0.6
417,bechte,N,6,"['b', 'echte']",1,0.67
418,bechter,N,7,"['b', 'echter']",1,0.71
419,bechtste,N,8,"['b', 'echt', 'ste']",2,0.62
420,becling,N,7,"['be', 'c', 'ling']",2,0.57
421,becten,N,6,"['be', 'c', 't', 'en']",3,0.33
422,bedaarn,N,7,"['be', 'daar', 'n']",2,0.57
423,bedaft,N,6,"['bed', 'af', 't']",2,0.5
424,bedams,N,6,"['be', 'dam', 's']",2,0.5
425,bedangt,N,7,"['be', 'dan', 'g', 't']",3,0.43
426,bedeefd,N,7,"['be', 'de', 'e', 'f', 'd']",4,0.29
427,bedinct,N,7,"['bed', 'in', 'c', 't']",3,0.43
428,bedit,N,5,"['be', 'dit']",1,0.6
429,bedkrui,N,7,"['bed', 'krui']",1,0.71
430,bedlijk,N,7,"['bed', 'lijk']",1,0.71
431,bedoept,N,7,"['be', 'doe', 'p', 't']",3,0.43
432,bedoogt,N,7,"['bed', 'oog', 't']",2,0.57
433,bedraalt,N,8,"['be', 'dra', 'al', 't']",3,0.5
434,bedraam,N,7,"['bed', 'raam']",1,0.71
435,bedraar,N,7,"['be', 'dra', 'ar']",2,0.57
436,bedraast,N,8,"['be', 'dra', 'as', 't']",3,0.5
437,bedraat,N,7,"['be', 'dra', 'at']",2,0.57
438,bedram,N,6,"['bed', 'ram']",1,0.67
439,bedreedt,N,8,"['bed', 'reed', 't']",2,0.62
440,bedreesd,N,8,"['bed', 'r', 'e', 'e', 's', 'd']",5,0.25
441,bedreim,N,7,"['bed', 'r', 'e', 'i', 'm']",4,0.29
442,bedrekt,N,7,"['bed', 'rek', 't']",2,0.57
443,bedrend,N,7,"['bed', 'ren', 'd']",2,0.57
444,bedriem,N,7,"['be', 'drie', 'm']",2,0.57
445,bedriet,N,7,"['be', 'drie', 't']",2,0.57
446,bedrijdt,N,8,"['bed', 'rijdt']",1,0.75
447,bedrijns,N,8,"['bed', 'rij', 'n', 's']",3,0.5
448,bedro,N,5,"['bed', 'ro']",1,0.6
449,bedroed,N,7,"['bed', 'roe', 'd']",2,0.57
450,bedroem,N,7,"['bed', 'roe', 'm']",2,0.57
451,bedroeps,N,8,"['bed', 'roep', 's']",2,0.62
452,bedroept,N,8,"['bed', 'roept']",1,0.75
453,bedrok,N,6,"['bed', 'ro', 'k']",2,0.5
454,bedult,N,6,"['bed', 'ul', 't']",2,0.5
455,bedwalt,N,7,"['bed', 'wal', 't']",2,0.57
456,bee,N,3,"['be', 'e']",1,0.33
457,beed,N,4,"['be', 'e', 'd']",2,0.25
458,beeds,N,5,"['be', 'e', 'd', 's']",3,0.2
459,beedt,N,5,"['be', 'e', 'd', 't']",3,0.2
460,beedwerk,N,8,"['be', 'e', 'd', 'werk']",3,0.5
461,beeg,N,4,"['be', 'e', 'g']",2,0.25
462,beeke,N,5,"['beek', 'e']",1,0.6
463,beel,N,4,"['be', 'el']",1,0.5
464,beelde,N,6,"['beeld', 'e']",1,0.67
465,beeldpoos,N,9,"['beeld', 'po', 'o', 's']",3,0.56
466,beeltjes,N,8,"['be', 'eltje', 's']",2,0.62
