,Stimulus,Stdev,Subtokens
17920,gaufractible,1.547598697464902,"[['g', '##au', '##f', '##ra', '##ct', '##ib', '##le'], ['g', '##au', '##f', '##ra', '##ct', '##ible'], ['g', '##au', '##f', '##ra', '##ct', '##ible'], ['gau', '##fra', '##ctible'], ['gau', '##f', '##rac', '##tible'], ['gau', '##fra', '##ctible'], ['gau', '##fra', '##ctible'], ['gau', '##fra', '##ctible'], ['gau', '##fra', '##ctible']]"
19044,flamprejourvez,1.547598697464902,"[['f', '##l', '##am', '##pr', '##e', '##j', '##our', '##ve', '##z'], ['flam', '##pr', '##e', '##jour', '##vez'], ['flam', '##pr', '##e', '##jour', '##vez'], ['flam', '##pre', '##jour', '##vez'], ['flam', '##pre', '##jour', '##vez'], ['flam', '##pre', '##jour', '##vez'], ['flam', '##pre', '##jour', '##vez'], ['flam', '##pre', '##jour', '##vez'], ['flam', '##pre', '##jour', '##vez']]"
8866,coucréshamithéon,1.5234788000891208,"[['co', '##u', '##c', '##ré', '##s', '##h', '##am', '##it', '##h', '##é', '##on'], ['cou', '##c', '##rés', '##ham', '##ith', '##é', '##on'], ['cou', '##c', '##rés', '##ham', '##ith', '##é', '##on'], ['cou', '##c', '##rés', '##ham', '##ithé', '##on'], ['cou', '##c', '##rés', '##ham', '##ithé', '##on'], ['cou', '##cré', '##sha', '##mith', '##éo', '##n'], ['cou', '##cré', '##sha', '##mith', '##éo', '##n'], ['cou', '##cré', '##sha', '##mith', '##éo', '##n'], ['cou', '##cré', '##sh', '##ami', '##th', '##éo', '##n']]"
27628,brûtençaiterfant,1.4989708403591158,"[['b', '##r', '##û', '##te', '##n', '##ç', '##ait', '##er', '##f', '##ant'], ['br', '##ût', '##en', '##ç', '##ait', '##er', '##f', '##ant'], ['brû', '##te', '##n', '##çait', '##er', '##fa', '##nt'], ['brû', '##ten', '##çait', '##er', '##fa', '##nt'], ['brû', '##ten', '##çait', '##er', '##fa', '##nt'], ['brû', '##ten', '##çait', '##er', '##fant'], ['brû', '##ten', '##çait', '##er', '##fant'], ['brû', '##ten', '##çait', '##er', '##fa', '##nt'], ['brû', '##ten', '##çait', '##er', '##fa', '##nt']]"
6708,éporcorplimatrer,1.4989708403591155,"[['ép', '##or', '##co', '##r', '##p', '##li', '##m', '##at', '##rer'], ['ép', '##or', '##co', '##r', '##pl', '##im', '##atre', '##r'], ['ép', '##or', '##co', '##r', '##pl', '##im', '##atre', '##r'], ['ép', '##orc', '##orp', '##lim', '##atre', '##r'], ['ép', '##or', '##co', '##r', '##pl', '##ima', '##trer'], ['ép', '##orc', '##orp', '##lima', '##trer'], ['ép', '##orc', '##orp', '##lima', '##trer'], ['ép', '##orc', '##orp', '##lima', '##trer'], ['ép', '##orc', '##orp', '##lima', '##trer']]"
12507,chandapissez,1.4989708403591155,"[['cha', '##n', '##d', '##ap', '##iss', '##e', '##z'], ['cha', '##n', '##da', '##p', '##isse', '##z'], ['cha', '##n', '##da', '##p', '##isse', '##z'], ['chan', '##da', '##pi', '##ss', '##ez'], ['cha', '##nd', '##ap', '##issez'], ['chanda', '##pis', '##sez'], ['chanda', '##pis', '##sez'], ['chanda', '##pis', '##sez'], ['chanda', '##pis', '##sez']]"
12882,poischiachanlait,1.4989708403591155,"[['po', '##is', '##ch', '##i', '##ac', '##h', '##an', '##l', '##ait'], ['po', '##isc', '##hi', '##ach', '##an', '##la', '##it'], ['pois', '##chi', '##ach', '##an', '##lait'], ['pois', '##chi', '##ach', '##an', '##lait'], ['pois', '##chi', '##ach', '##an', '##lait'], ['pois', '##chia', '##chan', '##lait'], ['pois', '##chia', '##chan', '##lait'], ['pois', '##chi', '##acha', '##n', '##lait'], ['pois', '##chi', '##ach', '##an', '##lait']]"
20895,fourtancelard,1.4989708403591155,"[['f', '##our', '##ta', '##n', '##ce', '##lar', '##d'], ['four', '##ta', '##n', '##ce', '##lar', '##d'], ['four', '##ta', '##n', '##ce', '##lar', '##d'], ['four', '##tan', '##cel', '##ard'], ['four', '##ta', '##n', '##cel', '##ard'], ['four', '##tance', '##lard'], ['four', '##tance', '##lard'], ['four', '##tance', '##lard'], ['four', '##tance', '##lard']]"
3277,glaitechome,1.4907119849998598,"[['g', '##l', '##ait', '##ec', '##h', '##om', '##e'], ['gl', '##ait', '##ec', '##h', '##om', '##e'], ['gl', '##ait', '##ec', '##h', '##ome'], ['gla', '##itech', '##ome'], ['gla', '##itech', '##ome'], ['gla', '##itech', '##ome'], ['gla', '##itech', '##ome'], ['gla', '##itech', '##ome'], ['gla', '##itech', '##ome']]"
4952,elservandre,1.4907119849998598,"[['e', '##l', '##se', '##r', '##v', '##and', '##re'], ['e', '##l', '##ser', '##va', '##n', '##dre'], ['e', '##ls', '##erv', '##and', '##re'], ['el', '##serv', '##andre'], ['el', '##serv', '##andre'], ['el', '##serv', '##andre'], ['el', '##serv', '##andre'], ['el', '##serv', '##andre'], ['el', '##serv', '##andre']]"
