,Stimulus,Stdev,Subtokens
2041,blueprints,1.9436506316150999,"[['b', '##l', '##ue', '##p', '##r', '##in', '##t', '##s'], ['bl', '##ue', '##pr', '##int', '##s'], ['blue', '##pr', '##int', '##s'], ['blueprint', '##s'], ['blue', '##print', '##s'], ['blueprint', '##s'], ['blueprint', '##s'], ['blueprint', '##s'], ['blueprint', '##s']]"
3802,checkpoints,1.9436506316150999,"[['ch', '##ec', '##k', '##p', '##oin', '##t', '##s'], ['check', '##p', '##oint', '##s'], ['check', '##point', '##s'], ['checkpoints'], ['checkpoint', '##s'], ['checkpoints'], ['checkpoints'], ['checkpoints'], ['checkpoints']]"
20156,safeguards,1.9436506316150999,"[['sa', '##f', '##e', '##g', '##u', '##ard', '##s'], ['safe', '##g', '##u', '##ards'], ['safe', '##gu', '##ards'], ['safeguards'], ['safeguard', '##s'], ['safeguards'], ['safeguards'], ['safeguards'], ['safeguards']]"
22287,smuggled,1.9436506316150999,"[['s', '##m', '##u', '##g', '##g', '##le', '##d'], ['sm', '##ug', '##g', '##led'], ['sm', '##ugg', '##led'], ['smuggled'], ['smugg', '##led'], ['smuggled'], ['smuggled'], ['smuggled'], ['smuggled']]"
22680,soundtrack,1.9436506316150999,"[['so', '##un', '##d', '##t', '##ra', '##c', '##k'], ['sound', '##t', '##ra', '##ck'], ['sound', '##tr', '##ack'], ['soundtrack'], ['soundtr', '##ack'], ['soundtrack'], ['soundtrack'], ['soundtrack'], ['soundtrack']]"
17798,postscripts,1.9309052441091963,"[['p', '##ost', '##s', '##c', '##r', '##ip', '##t', '##s'], ['post', '##sc', '##ri', '##pt', '##s'], ['posts', '##cript', '##s'], ['posts', '##cripts'], ['posts', '##cript', '##s'], ['posts', '##cripts'], ['posts', '##cripts'], ['posts', '##cripts'], ['posts', '##cripts']]"
3496,catchphrase,1.9116278371205837,"[['c', '##at', '##ch', '##p', '##h', '##ra', '##se'], ['catch', '##ph', '##ra', '##se'], ['catch', '##ph', '##ra', '##se'], ['catchph', '##rase'], ['catch', '##ph', '##ras', '##e'], ['catchphrase'], ['catchphrase'], ['catchphrase'], ['catchph', '##rase']]"
8080,falsehoods,1.9116278371205837,"[['f', '##al', '##se', '##h', '##o', '##od', '##s'], ['f', '##als', '##e', '##hood', '##s'], ['false', '##hood', '##s'], ['false', '##hood', '##s'], ['false', '##hood', '##s'], ['falsehoods'], ['falsehoods'], ['falsehoods'], ['falsehood', '##s']]"
9003,footprint,1.9116278371205837,"[['f', '##o', '##ot', '##p', '##r', '##in', '##t'], ['foot', '##pr', '##int'], ['foot', '##pr', '##int'], ['footprint'], ['footprint'], ['footprint'], ['footprint'], ['footprint'], ['footprint']]"
9999,girlfriend,1.9116278371205837,"[['g', '##ir', '##l', '##f', '##r', '##ie', '##nd'], ['girl', '##fr', '##iend'], ['girlfriend'], ['girlfriend'], ['girlfriend'], ['girlfriend'], ['girlfriend'], ['girlfriend'], ['girlfriend']]"
10839,gymnasts,1.9116278371205837,"[['g', '##y', '##m', '##n', '##ast', '##s'], ['g', '##y', '##m', '##na', '##st', '##s'], ['gym', '##na', '##st', '##s'], ['gymn', '##asts'], ['gym', '##nas', '##ts'], ['gymnasts'], ['gymnasts'], ['gymnasts'], ['gymn', '##asts']]"
26328,typescript,1.9116278371205837,"[['t', '##y', '##p', '##es', '##c', '##r', '##ip', '##t'], ['type', '##sc', '##ri', '##pt'], ['types', '##cript'], ['types', '##cript'], ['types', '##cript'], ['types', '##cript'], ['types', '##cript'], ['types', '##cript'], ['types', '##cript']]"
2405,boyfriends,1.8856180831641267,"[['b', '##oy', '##f', '##r', '##ie', '##nd', '##s'], ['boy', '##fr', '##iend', '##s'], ['boyfriend', '##s'], ['boyfriend', '##s'], ['boyfriend', '##s'], ['boyfriends'], ['boyfriends'], ['boyfriends'], ['boyfriends']]"
5153,counselling,1.8856180831641267,"[['c', '##ou', '##n', '##se', '##l', '##l', '##ing'], ['coun', '##sel', '##ling'], ['counsel', '##ling'], ['counselling'], ['counselling'], ['counselling'], ['counselling'], ['counselling'], ['counselling']]"
5713,cupboards,1.8856180831641267,"[['c', '##u', '##p', '##b', '##o', '##ard', '##s'], ['c', '##up', '##bo', '##ards'], ['c', '##up', '##board', '##s'], ['cup', '##boards'], ['cup', '##boards'], ['cupboards'], ['cupboards'], ['cupboards'], ['cup', '##boards']]"
13291,lawsuits,1.8856180831641267,"[['l', '##a', '##w', '##s', '##u', '##it', '##s'], ['laws', '##uit', '##s'], ['lawsuit', '##s'], ['lawsuits'], ['lawsuits'], ['lawsuits'], ['lawsuits'], ['lawsuits'], ['lawsuits']]"
13559,lifeblood,1.8856180831641267,"[['l', '##if', '##e', '##b', '##l', '##o', '##od'], ['life', '##b', '##l', '##ood'], ['life', '##bl', '##ood'], ['life', '##bl', '##ood'], ['life', '##bl', '##ood'], ['lifeblood'], ['lifeblood'], ['lifeblood'], ['lifeblood']]"
24458,switchboards,1.8856180831641267,"[['s', '##w', '##it', '##ch', '##b', '##o', '##ard', '##s'], ['sw', '##itch', '##bo', '##ards'], ['switch', '##board', '##s'], ['switch', '##boards'], ['switch', '##boards'], ['switch', '##boards'], ['switch', '##boards'], ['switch', '##boards'], ['switch', '##boards']]"
25768,transcripts,1.8856180831641265,"[['tr', '##ans', '##c', '##r', '##ip', '##t', '##s'], ['trans', '##crip', '##ts'], ['trans', '##cript', '##s'], ['transcripts'], ['trans', '##cript', '##s'], ['transcripts'], ['transcripts'], ['transcripts'], ['transcripts']]"
11071,hardships,1.872477727372524,"[['ha', '##r', '##d', '##s', '##h', '##ip', '##s'], ['hard', '##ship', '##s'], ['hard', '##ship', '##s'], ['hardships'], ['hardship', '##s'], ['hardships'], ['hardships'], ['hardships'], ['hardships']]"
