,Stimulus,Stdev,Subtokens
1414,brutglas,1.227262335243029,"[['br', '##ut', '##g', '##l', '##as'], ['bru', '##t', '##g', '##la', '##s'], ['brut', '##gl', '##as'], ['brut', '##glas'], ['brut', '##glas'], ['brut', '##glas'], ['brut', '##glas'], ['brut', '##glas'], ['brut', '##glas']]"
1546,chribble,1.227262335243029,"[['c', '##h', '##r', '##i', '##b', '##bl', '##e'], ['ch', '##rib', '##bl', '##e'], ['ch', '##rib', '##bl', '##e'], ['ch', '##rib', '##ble'], ['ch', '##rib', '##bl', '##e'], ['ch', '##rib', '##ble'], ['ch', '##rib', '##ble'], ['ch', '##rib', '##ble'], ['ch', '##rib', '##ble']]"
8235,paasooms,1.227262335243029,"[['p', '##aa', '##s', '##oo', '##m', '##s'], ['p', '##aas', '##oom', '##s'], ['p', '##aas', '##oom', '##s'], ['paas', '##oom', '##s'], ['paas', '##oom', '##s'], ['paas', '##ooms'], ['paas', '##ooms'], ['paas', '##ooms'], ['paas', '##oom', '##s']]"
11328,suproeps,1.227262335243029,"[['s', '##u', '##p', '##ro', '##e', '##p', '##s'], ['su', '##pro', '##ep', '##s'], ['su', '##pro', '##ep', '##s'], ['sup', '##roep', '##s'], ['su', '##pro', '##ep', '##s'], ['sup', '##roep', '##s'], ['sup', '##roep', '##s'], ['sup', '##roep', '##s'], ['sup', '##roep', '##s']]"
347,banbons,1.1967032904743342,"[['b', '##an', '##b', '##on', '##s'], ['b', '##an', '##bo', '##n', '##s'], ['ban', '##bon', '##s'], ['ban', '##bons'], ['ban', '##bon', '##s'], ['ban', '##bons'], ['ban', '##bons'], ['ban', '##bons'], ['ban', '##bons']]"
2005,dessinds,1.1967032904743342,"[['de', '##ss', '##ind', '##s'], ['des', '##si', '##n', '##d', '##s'], ['des', '##si', '##n', '##d', '##s'], ['des', '##sin', '##ds'], ['des', '##sin', '##ds'], ['dess', '##inds'], ['dess', '##inds'], ['dess', '##inds'], ['dess', '##inds']]"
9470,rundslang,1.1967032904743342,"[['r', '##un', '##d', '##sl', '##ang'], ['r', '##und', '##sl', '##ang'], ['ru', '##n', '##d', '##sl', '##ang'], ['rund', '##slan', '##g'], ['run', '##ds', '##lang'], ['rund', '##slang'], ['rund', '##slang'], ['rund', '##slang'], ['rund', '##slang']]"
9649,scheetplaats,1.1967032904743342,"[['sch', '##ee', '##t', '##pl', '##aat', '##s'], ['sche', '##et', '##plaats'], ['sche', '##et', '##plaats'], ['sche', '##et', '##plaats'], ['sche', '##et', '##plaats'], ['scheet', '##plaats'], ['scheet', '##plaats'], ['scheet', '##plaats'], ['scheet', '##plaats']]"
10414,sneeuwstift,1.1967032904743342,"[['sn', '##ee', '##uw', '##st', '##i', '##ft'], ['sn', '##eeuw', '##st', '##ift'], ['sneeuw', '##st', '##ift'], ['sneeuw', '##st', '##ift'], ['sneeuw', '##st', '##ift'], ['sneeuw', '##stift'], ['sneeuw', '##stift'], ['sneeuw', '##stift'], ['sneeuw', '##st', '##ift']]"
1685,costwits,1.1653431646335017,"[['c', '##os', '##t', '##w', '##it', '##s'], ['co', '##st', '##w', '##its'], ['co', '##st', '##wit', '##s'], ['co', '##st', '##wit', '##s'], ['co', '##st', '##wit', '##s'], ['cost', '##wits'], ['cost', '##wits'], ['cost', '##wit', '##s'], ['cost', '##wit', '##s']]"
11941,troccoirs,1.1653431646335017,"[['t', '##ro', '##c', '##c', '##o', '##ir', '##s'], ['tro', '##c', '##co', '##ir', '##s'], ['tro', '##c', '##co', '##ir', '##s'], ['tro', '##cc', '##oi', '##rs'], ['tro', '##cc', '##oi', '##r', '##s'], ['tro', '##cc', '##oirs'], ['tro', '##cc', '##oirs'], ['tro', '##cc', '##oir', '##s'], ['tro', '##cc', '##oi', '##rs']]"
5430,kievels,1.1547005383792515,"[['k', '##ie', '##ve', '##l', '##s'], ['k', '##ieve', '##l', '##s'], ['k', '##ieve', '##l', '##s'], ['kie', '##vels'], ['k', '##ieve', '##l', '##s'], ['kiev', '##els'], ['kiev', '##els'], ['kie', '##vels'], ['kie', '##vels']]"
10535,somteems,1.1547005383792515,"[['s', '##om', '##te', '##em', '##s'], ['s', '##om', '##te', '##em', '##s'], ['som', '##te', '##em', '##s'], ['somt', '##eem', '##s'], ['som', '##te', '##em', '##s'], ['somt', '##eems'], ['somt', '##eems'], ['somt', '##eems'], ['somt', '##eem', '##s']]"
10828,stankzaan,1.1547005383792515,"[['st', '##ank', '##z', '##aan'], ['st', '##ank', '##z', '##aan'], ['sta', '##n', '##k', '##za', '##an'], ['stank', '##za', '##an'], ['sta', '##n', '##k', '##za', '##an'], ['stank', '##zaan'], ['stank', '##zaan'], ['stank', '##zaan'], ['stank', '##za', '##an']]"
13090,waagstrook,1.1547005383792515,"[['w', '##aag', '##st', '##ro', '##ok'], ['w', '##aag', '##stro', '##ok'], ['w', '##aag', '##stro', '##ok'], ['waag', '##strook'], ['w', '##aags', '##tro', '##ok'], ['waag', '##strook'], ['waag', '##strook'], ['waag', '##strook'], ['waag', '##strook']]"
474,beestschern,1.1331154474650633,"[['be', '##es', '##t', '##sch', '##er', '##n'], ['be', '##est', '##sche', '##r', '##n'], ['be', '##est', '##sche', '##r', '##n'], ['beest', '##scher', '##n'], ['beest', '##scher', '##n'], ['beest', '##scher', '##n'], ['beest', '##scher', '##n'], ['beest', '##scher', '##n'], ['beest', '##scher', '##n']]"
1076,boeques,1.1331154474650633,"[['bo', '##e', '##q', '##u', '##es'], ['bo', '##e', '##que', '##s'], ['bo', '##e', '##que', '##s'], ['boe', '##ques'], ['boe', '##ques'], ['boe', '##ques'], ['boe', '##ques'], ['boe', '##ques'], ['boe', '##ques']]"
1443,bunjets,1.1331154474650633,"[['b', '##un', '##je', '##t', '##s'], ['b', '##un', '##je', '##ts'], ['b', '##un', '##jet', '##s'], ['bun', '##jets'], ['bun', '##jets'], ['bun', '##jets'], ['bun', '##jets'], ['bun', '##jets'], ['bun', '##jets']]"
2310,doordaafd,1.1331154474650633,"[['door', '##d', '##aa', '##f', '##d'], ['door', '##da', '##af', '##d'], ['door', '##da', '##af', '##d'], ['doord', '##aafd'], ['doord', '##aafd'], ['doord', '##aafd'], ['doord', '##aafd'], ['doord', '##aafd'], ['doord', '##aafd']]"
2313,doordhoorn,1.1331154474650633,"[['door', '##d', '##h', '##oor', '##n'], ['door', '##d', '##h', '##oorn'], ['door', '##d', '##ho', '##orn'], ['doord', '##hoorn'], ['doord', '##hoorn'], ['doord', '##hoorn'], ['doord', '##hoorn'], ['doord', '##hoorn'], ['doord', '##hoorn']]"
3554,gesmaafd,1.1331154474650633,"[['ge', '##s', '##ma', '##af', '##d'], ['ges', '##ma', '##af', '##d'], ['ges', '##ma', '##af', '##d'], ['gesm', '##aafd'], ['gesm', '##aafd'], ['gesm', '##aafd'], ['gesm', '##aafd'], ['gesm', '##aafd'], ['gesm', '##aafd']]"
5837,kontels,1.1331154474650633,"[['ko', '##n', '##te', '##l', '##s'], ['kon', '##te', '##l', '##s'], ['kon', '##te', '##l', '##s'], ['kont', '##els'], ['kont', '##els'], ['kont', '##els'], ['kont', '##els'], ['kont', '##els'], ['kont', '##els']]"
6284,lantience,1.1331154474650633,"[['l', '##ant', '##ien', '##c', '##e'], ['l', '##antie', '##n', '##ce'], ['la', '##n', '##tien', '##ce'], ['lant', '##ience'], ['lant', '##ience'], ['lant', '##ience'], ['lant', '##ience'], ['lant', '##ience'], ['lant', '##ience']]"
7379,mollook,1.1331154474650633,"[['m', '##ol', '##l', '##oo', '##k'], ['mo', '##l', '##lo', '##ok'], ['mo', '##l', '##lo', '##ok'], ['mol', '##look'], ['mol', '##look'], ['mol', '##look'], ['mol', '##look'], ['mol', '##look'], ['mol', '##look']]"
7423,monteept,1.1331154474650633,"[['m', '##on', '##te', '##e', '##pt'], ['mon', '##te', '##ep', '##t'], ['mon', '##te', '##ep', '##t'], ['mont', '##eept'], ['mont', '##eept'], ['mont', '##eept'], ['mont', '##eept'], ['mont', '##eept'], ['mont', '##eept']]"
8521,pitsniffs,1.1331154474650633,"[['p', '##it', '##s', '##n', '##i', '##ff', '##s'], ['p', '##its', '##n', '##if', '##f', '##s'], ['p', '##its', '##n', '##if', '##f', '##s'], ['pit', '##sn', '##iff', '##s'], ['pit', '##sn', '##iff', '##s'], ['pits', '##ni', '##ff', '##s'], ['pits', '##ni', '##ff', '##s'], ['pits', '##ni', '##ff', '##s'], ['pits', '##ni', '##ff', '##s']]"
8717,poolzend,1.1331154474650633,"[['p', '##oo', '##l', '##zen', '##d'], ['p', '##ool', '##zen', '##d'], ['p', '##ool', '##zen', '##d'], ['pool', '##zend'], ['pool', '##zend'], ['pool', '##zend'], ['pool', '##zend'], ['pool', '##zend'], ['pool', '##zend']]"
9358,rollors,1.1331154474650633,"[['r', '##ol', '##l', '##or', '##s'], ['rol', '##lo', '##r', '##s'], ['rol', '##lo', '##r', '##s'], ['roll', '##ors'], ['roll', '##ors'], ['roll', '##ors'], ['roll', '##ors'], ['roll', '##ors'], ['roll', '##ors']]"
9492,sabjets,1.1331154474650633,"[['s', '##ab', '##je', '##t', '##s'], ['s', '##ab', '##je', '##ts'], ['s', '##ab', '##jet', '##s'], ['sab', '##jets'], ['sab', '##jets'], ['sab', '##jets'], ['sab', '##jets'], ['sab', '##jets'], ['sab', '##jets']]"
10309,smalels,1.1331154474650633,"[['s', '##ma', '##le', '##l', '##s'], ['sm', '##ale', '##l', '##s'], ['sm', '##ale', '##l', '##s'], ['smal', '##els'], ['smal', '##els'], ['smal', '##els'], ['smal', '##els'], ['smal', '##els'], ['smal', '##els']]"
12014,tsalling,1.1331154474650633,"[['t', '##s', '##al', '##l', '##ing'], ['t', '##s', '##all', '##ing'], ['t', '##s', '##all', '##ing'], ['ts', '##alling'], ['ts', '##alling'], ['ts', '##alling'], ['ts', '##alling'], ['ts', '##alling'], ['ts', '##alling']]"
12592,verzwaaid,1.1331154474650633,"[['ver', '##z', '##w', '##aa', '##id'], ['verz', '##wa', '##ai', '##d'], ['verz', '##wa', '##ai', '##d'], ['verzw', '##aaid'], ['verzw', '##aaid'], ['verzw', '##aaid'], ['verzw', '##aaid'], ['verzw', '##aaid'], ['verzw', '##aaid']]"
12941,vorstdaal,1.1331154474650633,"[['v', '##or', '##st', '##d', '##aal'], ['vor', '##st', '##da', '##al'], ['vor', '##st', '##da', '##al'], ['vorst', '##daal'], ['vorst', '##daal'], ['vorst', '##daal'], ['vorst', '##daal'], ['vorst', '##daal'], ['vorst', '##daal']]"
14055,zwerflicht,1.1331154474650633,"[['zw', '##er', '##f', '##l', '##icht'], ['zw', '##er', '##fl', '##icht'], ['zw', '##er', '##fl', '##icht'], ['zwerf', '##licht'], ['zwerf', '##licht'], ['zwerf', '##licht'], ['zwerf', '##licht'], ['zwerf', '##licht'], ['zwerf', '##licht']]"
285,baartlui,1.0999438818457405,"[['b', '##aar', '##t', '##l', '##ui'], ['b', '##aart', '##l', '##ui'], ['b', '##aart', '##l', '##ui'], ['baart', '##lui'], ['baar', '##t', '##lui'], ['baart', '##lui'], ['baart', '##lui'], ['baart', '##lui'], ['baart', '##lui']]"
980,bloemweel,1.0999438818457405,"[['bl', '##oe', '##m', '##wee', '##l'], ['bl', '##oem', '##wee', '##l'], ['bl', '##oem', '##wee', '##l'], ['bloem', '##weel'], ['bloem', '##wee', '##l'], ['bloem', '##weel'], ['bloem', '##weel'], ['bloem', '##weel'], ['bloem', '##weel']]"
1235,braveuil,1.0999438818457405,"[['br', '##av', '##e', '##ui', '##l'], ['br', '##av', '##eu', '##il'], ['br', '##av', '##eu', '##il'], ['brave', '##uil'], ['bra', '##ve', '##uil'], ['brave', '##uil'], ['brave', '##uil'], ['brave', '##uil'], ['brave', '##uil']]"
1859,dargraag,1.0999438818457405,"[['d', '##ar', '##g', '##ra', '##ag'], ['d', '##ar', '##gra', '##ag'], ['da', '##r', '##gra', '##ag'], ['dar', '##graag'], ['dar', '##gra', '##ag'], ['dar', '##graag'], ['dar', '##graag'], ['dar', '##graag'], ['dar', '##graag']]"
2235,dolkboer,1.0999438818457405,"[['d', '##ol', '##k', '##b', '##oer'], ['do', '##l', '##k', '##bo', '##er'], ['dol', '##k', '##boer'], ['dol', '##k', '##boer'], ['dol', '##k', '##boer'], ['dolk', '##boer'], ['dolk', '##boer'], ['dolk', '##boer'], ['dol', '##k', '##boer']]"
