,Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness
37,aardgoo,N,7,"['a', '##ar', '##d', '##g', '##o', '##o']",5,0.14
38,aardkil,N,7,"['a', '##ar', '##d', '##k', '##il']",4,0.29
39,aardraan,N,8,"['a', '##ar', '##d', '##ra', '##an']",4,0.38
40,aardsomst,N,9,"['a', '##ar', '##d', '##s', '##om', '##st']",5,0.33
41,aargrift,N,8,"['a', '##ar', '##g', '##r', '##if', '##t']",5,0.25
42,aarhoop,N,7,"['a', '##ar', '##h', '##o', '##op']",4,0.29
43,aarjang,N,7,"['a', '##ar', '##j', '##an', '##g']",4,0.29
44,aarlang,N,7,"['a', '##ar', '##l', '##an', '##g']",4,0.29
45,aarnert,N,7,"['a', '##ar', '##ne', '##r', '##t']",4,0.29
46,aarplag,N,7,"['a', '##ar', '##p', '##l', '##ag']",4,0.29
47,aarriens,N,8,"['a', '##ar', '##r', '##ien', '##s']",4,0.38
48,aarschaans,N,10,"['a', '##ar', '##s', '##ch', '##a', '##ans']",5,0.4
49,aarschein,N,9,"['a', '##ar', '##s', '##ch', '##e', '##in']",5,0.33
50,aarsien,N,7,"['a', '##ar', '##s', '##ien']",3,0.43
51,aarst,N,5,"['a', '##ar', '##st']",2,0.4
52,aarstands,N,9,"['a', '##ar', '##st', '##and', '##s']",4,0.44
53,aartol,N,6,"['a', '##ar', '##t', '##ol']",3,0.33
54,aarwel,N,6,"['a', '##ar', '##w', '##el']",3,0.33
55,aarwouw,N,7,"['a', '##ar', '##w', '##ou', '##w']",4,0.29
56,aat,N,3,"['a', '##at']",1,0.33
57,aatslas,N,7,"['a', '##at', '##s', '##l', '##as']",4,0.29
58,ab,N,2,"['a', '##b']",1,0.0
59,abant,N,5,"['a', '##b', '##ant']",2,0.4
60,abbes,N,5,"['a', '##b', '##b', '##es']",3,0.2
61,abdent,N,6,"['a', '##b', '##den', '##t']",3,0.33
62,abert,N,5,"['a', '##b', '##er', '##t']",3,0.2
63,abras,N,5,"['a', '##b', '##ra', '##s']",3,0.2
64,abree,N,5,"['a', '##b', '##re', '##e']",3,0.2
65,absald,N,6,"['a', '##b', '##s', '##al', '##d']",4,0.17
66,absept,N,6,"['a', '##b', '##se', '##p', '##t']",4,0.17
67,abstrelt,N,8,"['a', '##b', '##st', '##re', '##l', '##t']",5,0.25
68,abte,N,4,"['a', '##b', '##te']",2,0.25
69,achterds,N,8,"['ac', '##ht', '##er', '##d', '##s']",4,0.38
70,achtjaan,N,8,"['ac', '##ht', '##j', '##a', '##an']",4,0.38
71,achts,N,5,"['ac', '##ht', '##s']",2,0.4
72,acool,N,5,"['ac', '##o', '##ol']",2,0.4
73,acteept,N,7,"['ac', '##te', '##e', '##p', '##t']",4,0.29
74,aden,N,4,"['a', '##den']",1,0.5
75,adgent,N,6,"['a', '##d', '##gen', '##t']",3,0.33
76,adhees,N,6,"['a', '##d', '##he', '##es']",3,0.33
77,adim,N,4,"['a', '##d', '##im']",2,0.25
78,adit,N,4,"['a', '##d', '##it']",2,0.25
79,adooi,N,5,"['a', '##d', '##o', '##o', '##i']",4,0.0
80,adrak,N,5,"['a', '##d', '##ra', '##k']",3,0.2
81,adries,N,6,"['a', '##d', '##r', '##ie', '##s']",4,0.17
82,aduus,N,5,"['a', '##d', '##u', '##us']",3,0.2
83,adwel,N,5,"['a', '##d', '##w', '##el']",3,0.2
84,adzie,N,5,"['a', '##d', '##z', '##ie']",3,0.2
85,aeik,N,4,"['a', '##e', '##i', '##k']",3,0.0
86,afbinst,N,7,"['a', '##f', '##b', '##in', '##st']",4,0.29
87,afbrenk,N,7,"['a', '##f', '##b', '##re', '##n', '##k']",5,0.14
88,afdrijk,N,7,"['a', '##f', '##d', '##r', '##ijk']",4,0.29
89,afdrook,N,7,"['a', '##f', '##d', '##ro', '##ok']",4,0.29
90,afes,N,4,"['a', '##f', '##es']",2,0.25
91,afgas,N,5,"['a', '##f', '##g', '##as']",3,0.2
92,afhoen,N,6,"['a', '##f', '##h', '##o', '##en']",4,0.17
93,afhoer,N,6,"['a', '##f', '##h', '##o', '##er']",4,0.17
94,afmoer,N,6,"['a', '##f', '##m', '##o', '##er']",4,0.17
95,afmorst,N,7,"['a', '##f', '##m', '##or', '##st']",4,0.29
96,afschef,N,7,"['a', '##f', '##s', '##ch', '##e', '##f']",5,0.14
97,aftacht,N,7,"['a', '##f', '##ta', '##ch', '##t']",4,0.29
98,aftad,N,5,"['a', '##f', '##ta', '##d']",3,0.2
99,aftijn,N,6,"['a', '##f', '##t', '##ijn']",3,0.33
100,afuun,N,5,"['a', '##f', '##u', '##un']",3,0.2
101,afwers,N,6,"['a', '##f', '##w', '##ers']",3,0.33
102,ag,N,2,"['a', '##g']",1,0.0
103,aghu,N,4,"['a', '##g', '##h', '##u']",3,0.0
104,aghu's,N,6,"['a', '##g', '##h', '##u', ""'"", 's']",5,0.0
105,agi,N,3,"['a', '##g', '##i']",2,0.0
106,ahs,N,3,"['a', '##h', '##s']",2,0.0
107,aillan,N,6,"['a', '##ill', '##an']",2,0.5
108,ain,N,3,"['a', '##in']",1,0.33
109,ak,N,2,"['a', '##k']",1,0.0
110,ake,N,3,"['a', '##k', '##e']",2,0.0
111,akhums,N,6,"['a', '##k', '##h', '##u', '##m', '##s']",5,0.0
112,akind,N,5,"['a', '##k', '##in', '##d']",3,0.2
113,akkeeld,N,7,"['a', '##k', '##k', '##e', '##el', '##d']",5,0.14
114,akkent,N,6,"['a', '##k', '##k', '##ent']",3,0.33
115,akloop,N,6,"['a', '##k', '##lo', '##op']",3,0.33
116,akse,N,4,"['a', '##k', '##se']",2,0.25
117,akter,N,5,"['a', '##k', '##ter']",2,0.4
118,akwal,N,5,"['a', '##k', '##w', '##al']",3,0.2
119,alars,N,5,"['al', '##ar', '##s']",2,0.4
120,albecht,N,7,"['al', '##b', '##ec', '##ht']",3,0.43
121,alde,N,4,"['al', '##de']",1,0.5
122,aldenkt,N,7,"['al', '##den', '##k', '##t']",3,0.43
123,alders,N,6,"['al', '##der', '##s']",2,0.5
124,aldes,N,5,"['al', '##de', '##s']",2,0.4
125,aleem,N,5,"['al', '##e', '##em']",2,0.4
126,alerf,N,5,"['al', '##er', '##f']",2,0.4
127,alfaar,N,6,"['al', '##f', '##aar']",2,0.5
128,alfjaar,N,7,"['al', '##f', '##j', '##aar']",3,0.43
129,algang,N,6,"['al', '##g', '##an', '##g']",3,0.33
130,algel,N,5,"['al', '##ge', '##l']",2,0.4
131,algoei,N,6,"['al', '##g', '##o', '##e', '##i']",4,0.17
132,alhom,N,5,"['al', '##h', '##om']",2,0.4
133,almeid,N,6,"['al', '##me', '##id']",2,0.5
134,almes,N,5,"['al', '##me', '##s']",2,0.4
135,alteems,N,7,"['al', '##te', '##em', '##s']",3,0.43
136,altisch,N,7,"['al', '##t', '##is', '##ch']",3,0.43
137,alvang,N,6,"['al', '##v', '##an', '##g']",3,0.33
138,alve,N,4,"['al', '##v', '##e']",2,0.25
139,alvier,N,6,"['al', '##v', '##ier']",2,0.5
140,ambtaan,N,7,"['a', '##m', '##b', '##ta', '##an']",4,0.29
141,ame,N,3,"['a', '##me']",1,0.33
142,amfer,N,5,"['a', '##m', '##f', '##er']",3,0.2
143,amliep,N,6,"['a', '##m', '##l', '##ie', '##p']",4,0.17
144,amme,N,4,"['a', '##m', '##me']",2,0.25
145,ammer,N,5,"['a', '##m', '##me', '##r']",3,0.2
146,amnaan,N,6,"['a', '##m', '##n', '##a', '##an']",4,0.17
147,amoen,N,5,"['a', '##m', '##o', '##en']",3,0.2
148,ampkrag,N,7,"['a', '##mp', '##k', '##ra', '##g']",4,0.29
149,ampkrig,N,7,"['a', '##mp', '##k', '##r', '##ig']",4,0.29
150,amplaas,N,7,"['a', '##mp', '##l', '##a', '##as']",4,0.29
151,ampland,N,7,"['a', '##mp', '##l', '##and']",3,0.43
152,amret,N,5,"['a', '##m', '##re', '##t']",3,0.2
153,ams,N,3,"['a', '##m', '##s']",2,0.0
154,amschaak,N,8,"['a', '##m', '##s', '##ch', '##a', '##ak']",5,0.25
155,amslaan,N,7,"['a', '##m', '##s', '##l', '##a', '##an']",5,0.14
156,amstuk,N,6,"['a', '##m', '##st', '##u', '##k']",4,0.17
157,amtrand,N,7,"['a', '##m', '##t', '##ra', '##n', '##d']",5,0.14
158,amvocht,N,7,"['a', '##m', '##v', '##oc', '##ht']",4,0.29
159,anam,N,4,"['an', '##am']",1,0.5
160,anda,N,4,"['and', '##a']",1,0.5
161,andang,N,6,"['and', '##an', '##g']",2,0.5
162,andicht,N,7,"['and', '##ic', '##ht']",2,0.57
163,andooi,N,6,"['and', '##o', '##o', '##i']",3,0.33
164,andos,N,5,"['and', '##os']",1,0.6
165,anen,N,4,"['an', '##en']",1,0.5
166,anghoord,N,8,"['an', '##g', '##h', '##oor', '##d']",4,0.38
167,anghoordt,N,9,"['an', '##g', '##h', '##oor', '##d', '##t']",5,0.33
168,angrans,N,7,"['an', '##g', '##ra', '##n', '##s']",4,0.29
169,angstzwaam,N,10,"['an', '##g', '##st', '##z', '##w', '##a', '##am']",6,0.3
170,angszee,N,7,"['an', '##g', '##s', '##z', '##e', '##e']",5,0.14
171,angt,N,4,"['an', '##g', '##t']",2,0.25
172,annast,N,6,"['an', '##n', '##as', '##t']",3,0.33
173,annue,N,5,"['an', '##n', '##ue']",2,0.4
174,anpo,N,4,"['an', '##p', '##o']",2,0.25
175,anre,N,4,"['an', '##re']",1,0.5
176,anren,N,5,"['an', '##re', '##n']",2,0.4
177,ansels,N,6,"['an', '##se', '##l', '##s']",3,0.33
178,antrog,N,6,"['an', '##t', '##ro', '##g']",3,0.33
179,antsteel,N,8,"['an', '##t', '##st', '##e', '##el']",4,0.38
180,anveen,N,6,"['an', '##v', '##e', '##en']",3,0.33
181,anver,N,5,"['an', '##ver']",1,0.6
182,anwaar,N,6,"['an', '##w', '##aar']",2,0.5
183,anwin,N,5,"['an', '##w', '##in']",2,0.4
184,anzecht,N,7,"['an', '##z', '##ec', '##ht']",3,0.43
185,anzert,N,6,"['an', '##z', '##er', '##t']",3,0.33
186,anzucht,N,7,"['an', '##z', '##u', '##ch', '##t']",4,0.29
187,ap,N,2,['ap'],0,0.5
188,apaan,N,5,"['ap', '##a', '##an']",2,0.4
189,apel,N,4,"['ap', '##el']",1,0.5
190,apers,N,5,"['ap', '##ers']",1,0.6
191,apgels,N,6,"['ap', '##ge', '##l', '##s']",3,0.33
192,apneet,N,6,"['ap', '##ne', '##et']",2,0.5
193,apos,N,4,"['ap', '##os']",1,0.5
194,appen,N,5,"['ap', '##p', '##en']",2,0.4
195,appes,N,5,"['ap', '##p', '##es']",2,0.4
196,appis,N,5,"['ap', '##p', '##is']",2,0.4
197,aps,N,3,"['ap', '##s']",1,0.33
198,apteer,N,6,"['ap', '##te', '##er']",2,0.5
199,aptiem,N,6,"['ap', '##t', '##ie', '##m']",3,0.33
200,ard,N,3,"['a', '##r', '##d']",2,0.0
201,ardaak,N,6,"['a', '##r', '##d', '##a', '##ak']",4,0.17
202,arder,N,5,"['a', '##r', '##der']",2,0.4
203,ardeur,N,6,"['a', '##r', '##de', '##ur']",3,0.33
204,ardog,N,5,"['a', '##r', '##d', '##o', '##g']",4,0.0
205,arf,N,3,"['a', '##r', '##f']",2,0.0
206,arkee,N,5,"['a', '##r', '##k', '##e', '##e']",4,0.0
207,arkweef,N,7,"['a', '##r', '##k', '##w', '##e', '##e', '##f']",6,0.0
208,armers,N,6,"['a', '##r', '##me', '##r', '##s']",4,0.17
209,arnast,N,6,"['a', '##r', '##n', '##as', '##t']",4,0.17
210,arnient,N,7,"['a', '##r', '##n', '##ient']",3,0.43
211,arrijd,N,6,"['a', '##r', '##r', '##ij', '##d']",4,0.17
212,arschrift,N,9,"['a', '##r', '##s', '##ch', '##r', '##if', '##t']",6,0.22
213,arschrikt,N,9,"['a', '##r', '##s', '##ch', '##r', '##i', '##k', '##t']",7,0.11
214,arsel,N,5,"['a', '##r', '##se', '##l']",3,0.2
215,arsels,N,6,"['a', '##r', '##se', '##l', '##s']",4,0.17
216,arsen,N,5,"['a', '##r', '##se', '##n']",3,0.2
217,arslag,N,6,"['a', '##r', '##s', '##l', '##ag']",4,0.17
218,artij,N,5,"['a', '##r', '##t', '##ij']",3,0.2
219,artocht,N,7,"['a', '##r', '##t', '##oc', '##ht']",4,0.29
220,arvaar,N,6,"['a', '##r', '##v', '##aar']",3,0.33
221,arweg,N,5,"['a', '##r', '##w', '##e', '##g']",4,0.0
222,arwies,N,6,"['a', '##r', '##w', '##ie', '##s']",4,0.17
223,arza,N,4,"['a', '##r', '##z', '##a']",3,0.0
224,arzie,N,5,"['a', '##r', '##z', '##ie']",3,0.2
225,asca's,N,6,"['as', '##c', '##a', ""'"", 's']",4,0.17
226,asen,N,4,"['as', '##en']",1,0.5
227,asfonk,N,6,"['as', '##f', '##on', '##k']",3,0.33
228,asgaan,N,6,"['as', '##g', '##a', '##an']",3,0.33
229,asgroef,N,7,"['as', '##g', '##ro', '##e', '##f']",4,0.29
230,asha,N,4,"['as', '##h', '##a']",2,0.25
231,ashaar,N,6,"['as', '##h', '##aar']",2,0.5
232,asho,N,4,"['as', '##h', '##o']",2,0.25
233,askad,N,5,"['as', '##k', '##ad']",2,0.4
234,asker,N,5,"['as', '##k', '##er']",2,0.4
235,askers,N,6,"['as', '##k', '##ers']",2,0.5
236,asleer,N,6,"['as', '##le', '##er']",2,0.5
237,asmars,N,6,"['as', '##m', '##ar', '##s']",3,0.33
238,asnact,N,6,"['as', '##n', '##ac', '##t']",3,0.33
239,asser,N,5,"['as', '##se', '##r']",2,0.4
240,assiek,N,6,"['as', '##s', '##ie', '##k']",3,0.33
241,asstel,N,6,"['as', '##st', '##el']",2,0.5
242,astee,N,5,"['as', '##te', '##e']",2,0.4
243,asts,N,4,"['as', '##t', '##s']",2,0.25
244,asuun,N,5,"['as', '##u', '##un']",2,0.4
245,ate,N,3,"['at', '##e']",1,0.33
246,atel,N,4,"['at', '##el']",1,0.5
247,atens,N,5,"['at', '##ens']",1,0.6
248,atert,N,5,"['at', '##er', '##t']",2,0.4
249,atgal,N,5,"['at', '##g', '##al']",2,0.4
250,aths,N,4,"['at', '##h', '##s']",2,0.25
251,atkang,N,6,"['at', '##k', '##an', '##g']",3,0.33
252,atrim,N,5,"['at', '##r', '##im']",2,0.4
253,atroer,N,6,"['at', '##ro', '##er']",2,0.5
254,atroop,N,6,"['at', '##ro', '##op']",2,0.5
255,ats,N,3,"['at', '##s']",1,0.33
256,atslond,N,7,"['at', '##s', '##lo', '##n', '##d']",4,0.29
257,atter,N,5,"['at', '##ter']",1,0.6
258,atzas,N,5,"['at', '##z', '##as']",2,0.4
259,aulaars,N,7,"['au', '##l', '##aar', '##s']",3,0.43
260,auleer,N,6,"['au', '##le', '##er']",2,0.5
261,aupurg,N,6,"['au', '##p', '##ur', '##g']",3,0.33
262,aurast,N,6,"['au', '##ra', '##st']",2,0.5
263,avels,N,5,"['av', '##el', '##s']",2,0.4
264,aven,N,4,"['av', '##en']",1,0.5
265,averst,N,6,"['av', '##ers', '##t']",2,0.5
266,avinst,N,6,"['av', '##in', '##st']",2,0.5
267,ax,N,2,"['a', '##x']",1,0.0
268,azems,N,5,"['a', '##z', '##em', '##s']",3,0.2
269,azzes,N,5,"['a', '##z', '##z', '##es']",3,0.2
270,ba's,N,4,"['b', '##a', ""'"", 's']",3,0.0
271,baadgaard,N,9,"['b', '##a', '##ad', '##g', '##aar', '##d']",5,0.33
272,baadstronk,N,10,"['b', '##a', '##ad', '##st', '##ro', '##n', '##k']",6,0.3
273,baadwerk,N,8,"['b', '##a', '##ad', '##w', '##er', '##k']",5,0.25
274,baaf,N,4,"['b', '##a', '##a', '##f']",3,0.0
275,baag,N,4,"['b', '##a', '##ag']",2,0.25
276,baagt,N,5,"['b', '##a', '##ag', '##t']",3,0.2
277,baaiend,N,7,"['b', '##a', '##a', '##ien', '##d']",4,0.29
278,baakschap,N,9,"['b', '##a', '##ak', '##s', '##ch', '##ap']",5,0.33
279,baam,N,4,"['b', '##a', '##am']",2,0.25
280,baamde,N,6,"['b', '##a', '##am', '##de']",3,0.33
281,baamgriep,N,9,"['b', '##a', '##am', '##g', '##r', '##ie', '##p']",6,0.22
282,baap,N,4,"['b', '##a', '##ap']",2,0.25
283,baarsen,N,7,"['b', '##aar', '##se', '##n']",3,0.43
284,baarsten,N,8,"['b', '##aar', '##st', '##en']",3,0.5
285,baartlui,N,8,"['b', '##aar', '##t', '##l', '##u', '##i']",5,0.25
286,baastman,N,8,"['b', '##a', '##as', '##t', '##m', '##an']",5,0.25
287,baatmerg,N,8,"['b', '##a', '##at', '##me', '##r', '##g']",5,0.25
288,bab,N,3,"['b', '##ab']",1,0.33
289,bacht,N,5,"['b', '##ac', '##ht']",2,0.4
290,bachten,N,7,"['b', '##ac', '##ht', '##en']",3,0.43
291,bachter,N,7,"['b', '##ac', '##ht', '##er']",3,0.43
292,bachtjes,N,8,"['b', '##ac', '##ht', '##j', '##es']",4,0.38
293,bachtte,N,7,"['b', '##ac', '##ht', '##te']",3,0.43
294,bachtten,N,8,"['b', '##ac', '##ht', '##te', '##n']",4,0.38
295,bactris,N,7,"['b', '##ac', '##t', '##r', '##is']",4,0.29
296,badgad,N,6,"['b', '##ad', '##g', '##ad']",3,0.33
297,badhots,N,7,"['b', '##ad', '##h', '##ot', '##s']",4,0.29
298,badsen,N,6,"['b', '##ad', '##se', '##n']",3,0.33
299,badses,N,6,"['b', '##ad', '##se', '##s']",3,0.33
300,badstaard,N,9,"['b', '##ad', '##st', '##aar', '##d']",4,0.44
301,badu,N,4,"['b', '##ad', '##u']",2,0.25
302,badwiep,N,7,"['b', '##ad', '##w', '##ie', '##p']",4,0.29
303,baf,N,3,"['b', '##a', '##f']",2,0.0
304,bafdoe,N,6,"['b', '##a', '##f', '##d', '##o', '##e']",5,0.0
305,bafel,N,5,"['b', '##a', '##f', '##el']",3,0.2
306,bafin,N,5,"['b', '##a', '##f', '##in']",3,0.2
307,bafjes,N,6,"['b', '##a', '##f', '##j', '##es']",4,0.17
308,bafrand,N,7,"['b', '##a', '##f', '##ra', '##n', '##d']",5,0.14
309,baft,N,4,"['b', '##a', '##f', '##t']",3,0.0
310,bagden,N,6,"['b', '##ag', '##den']",2,0.5
311,bagen,N,5,"['b', '##ag', '##en']",2,0.4
312,bagjus,N,6,"['b', '##ag', '##j', '##us']",3,0.33
313,bai,N,3,"['b', '##a', '##i']",2,0.0
314,baims,N,5,"['b', '##a', '##im', '##s']",3,0.2
315,bair,N,4,"['b', '##a', '##ir']",2,0.25
316,bakhoed,N,7,"['b', '##ak', '##h', '##o', '##ed']",4,0.29
317,bakke,N,5,"['b', '##ak', '##k', '##e']",3,0.2
318,bakmuits,N,8,"['b', '##ak', '##m', '##u', '##it', '##s']",5,0.25
319,bakmuw,N,6,"['b', '##ak', '##m', '##u', '##w']",4,0.17
320,bakstel,N,7,"['b', '##ak', '##st', '##el']",3,0.43
321,bakstels,N,8,"['b', '##ak', '##st', '##el', '##s']",4,0.38
322,bakwerk,N,7,"['b', '##ak', '##w', '##er', '##k']",4,0.29
323,baldet,N,6,"['b', '##al', '##de', '##t']",3,0.33
324,baldien,N,7,"['b', '##al', '##d', '##ien']",3,0.43
325,baldin,N,6,"['b', '##al', '##d', '##in']",3,0.33
326,balept,N,6,"['b', '##al', '##e', '##p', '##t']",4,0.17
327,balfuwt,N,7,"['b', '##al', '##f', '##u', '##w', '##t']",5,0.14
328,balgert,N,7,"['b', '##al', '##ge', '##r', '##t']",4,0.29
329,balget,N,6,"['b', '##al', '##ge', '##t']",3,0.33
330,balig,N,5,"['b', '##al', '##ig']",2,0.4
331,balik,N,5,"['b', '##al', '##i', '##k']",3,0.2
332,balin,N,5,"['b', '##al', '##in']",2,0.4
333,balla,N,5,"['b', '##al', '##l', '##a']",3,0.2
334,balle,N,5,"['b', '##al', '##le']",2,0.4
335,ballpicks,N,9,"['b', '##al', '##l', '##p', '##ic', '##k', '##s']",6,0.22
336,balme,N,5,"['b', '##al', '##me']",2,0.4
337,balven,N,6,"['b', '##al', '##v', '##en']",3,0.33
338,bam,N,3,"['b', '##am']",1,0.33
339,bamaat,N,6,"['b', '##am', '##a', '##at']",3,0.33
340,bamdees,N,7,"['b', '##am', '##de', '##es']",3,0.43
341,bamen,N,5,"['b', '##am', '##en']",2,0.4
342,bamier,N,6,"['b', '##am', '##ier']",2,0.5
343,bammen,N,6,"['b', '##am', '##me', '##n']",3,0.33
344,bamp,N,4,"['b', '##am', '##p']",2,0.25
345,bamser,N,6,"['b', '##am', '##se', '##r']",3,0.33
346,bamweg,N,6,"['b', '##am', '##w', '##e', '##g']",4,0.17
347,banbons,N,7,"['b', '##an', '##b', '##on', '##s']",4,0.29
348,bancon,N,6,"['b', '##an', '##c', '##on']",3,0.33
349,bandins,N,7,"['b', '##and', '##in', '##s']",3,0.43
350,baneer,N,6,"['b', '##an', '##e', '##er']",3,0.33
351,banjaar,N,7,"['b', '##an', '##j', '##aar']",3,0.43
352,bankeert,N,8,"['b', '##an', '##k', '##e', '##er', '##t']",5,0.25
353,bankhaaf,N,8,"['b', '##an', '##k', '##h', '##a', '##a', '##f']",6,0.12
354,bankrein,N,8,"['b', '##an', '##k', '##re', '##in']",4,0.38
355,bannens,N,7,"['b', '##an', '##ne', '##n', '##s']",4,0.29
356,bannons,N,7,"['b', '##an', '##n', '##on', '##s']",4,0.29
357,banon,N,5,"['b', '##an', '##on']",2,0.4
358,bans,N,4,"['b', '##ans']",1,0.5
359,banze,N,5,"['b', '##an', '##z', '##e']",3,0.2
360,bap,N,3,"['b', '##ap']",1,0.33
361,bapen,N,5,"['b', '##ap', '##en']",2,0.4
362,bapje,N,5,"['b', '##ap', '##j', '##e']",3,0.2
363,bapjes,N,6,"['b', '##ap', '##j', '##es']",3,0.33
364,bappen,N,6,"['b', '##ap', '##p', '##en']",3,0.33
365,bapte,N,5,"['b', '##ap', '##te']",2,0.4
366,bardjas,N,7,"['b', '##ar', '##d', '##j', '##as']",4,0.29
367,bargaart,N,8,"['b', '##ar', '##g', '##aar', '##t']",4,0.38
368,bargdall,N,8,"['b', '##ar', '##g', '##d', '##al', '##l']",5,0.25
369,barhoord,N,8,"['b', '##ar', '##h', '##oor', '##d']",4,0.38
370,barin,N,5,"['b', '##ar', '##in']",2,0.4
371,barkje,N,6,"['b', '##ar', '##k', '##j', '##e']",4,0.17
372,barkjes,N,7,"['b', '##ar', '##k', '##j', '##es']",4,0.29
373,barmde,N,6,"['b', '##ar', '##m', '##de']",3,0.33
374,barsen,N,6,"['b', '##ar', '##se', '##n']",3,0.33
375,barte,N,5,"['b', '##ar', '##te']",2,0.4
376,barten,N,6,"['b', '##ar', '##te', '##n']",3,0.33
377,bartjes,N,7,"['b', '##ar', '##t', '##j', '##es']",4,0.29
378,barts,N,5,"['b', '##ar', '##t', '##s']",3,0.2
379,bartte,N,6,"['b', '##ar', '##t', '##te']",3,0.33
380,bartten,N,7,"['b', '##ar', '##t', '##te', '##n']",4,0.29
381,barzier,N,7,"['b', '##ar', '##z', '##ier']",3,0.43
382,basbaal,N,7,"['b', '##as', '##b', '##a', '##al']",4,0.29
383,baseft,N,6,"['b', '##as', '##e', '##f', '##t']",4,0.17
384,basmes,N,6,"['b', '##as', '##me', '##s']",3,0.33
385,basoopt,N,7,"['b', '##as', '##o', '##op', '##t']",4,0.29
386,bassat,N,6,"['b', '##as', '##s', '##at']",3,0.33
387,bastet,N,6,"['b', '##as', '##te', '##t']",3,0.33
388,bastoorns,N,9,"['b', '##as', '##t', '##oor', '##n', '##s']",5,0.33
389,bastoots,N,8,"['b', '##as', '##t', '##o', '##ot', '##s']",5,0.25
390,batak,N,5,"['b', '##at', '##ak']",2,0.4
391,batans,N,6,"['b', '##at', '##ans']",2,0.5
392,bater,N,5,"['b', '##at', '##er']",2,0.4
393,baters,N,6,"['b', '##at', '##ers']",2,0.5
394,batgrond,N,8,"['b', '##at', '##g', '##ro', '##n', '##d']",5,0.25
395,batje,N,5,"['b', '##at', '##j', '##e']",3,0.2
396,batpad,N,6,"['b', '##at', '##p', '##ad']",3,0.33
397,baven,N,5,"['b', '##av', '##en']",2,0.4
398,baver,N,5,"['b', '##av', '##er']",2,0.4
399,baxen,N,5,"['b', '##a', '##x', '##en']",3,0.2
400,bazeegd,N,7,"['b', '##a', '##z', '##e', '##e', '##g', '##d']",6,0.0
401,beaart,N,6,"['be', '##aar', '##t']",2,0.5
402,beaasd,N,6,"['be', '##a', '##as', '##d']",3,0.33
403,beals,N,5,"['be', '##al', '##s']",2,0.4
404,bealy,N,5,"['be', '##al', '##y']",2,0.4
405,beb,N,3,"['be', '##b']",1,0.33
406,bebaaid,N,7,"['be', '##b', '##a', '##a', '##id']",4,0.29
407,bebaard,N,7,"['be', '##b', '##aar', '##d']",3,0.43
408,bebeelt,N,7,"['be', '##b', '##e', '##el', '##t']",4,0.29
